qid,test_id,source_file,type,question_text,dominant_topic,dominant_topic_probability,topic_entropy_bits,topic_distribution
6,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,Which of these is equivalent to i 75 ?,1,0.34308582764571843,2.7719322995607145,0:0.0938|1:0.3431|2:0.0938|3:0.0938|4:0.0938|5:0.0938|6:0.0938|7:0.0938
7,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,For which value of b is x 2 + b x - 60 factorable over the set of integers?,7,0.308907960424302,2.7340884714976967,0:0.2195|1:0.0786|2:0.0786|3:0.0786|4:0.0786|5:0.0786|6:0.0786|7:0.3089
8,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,"If no denominator equals zero, which expression is equivalent to 25 - 4 x 2 6 x 2 + 9 x - 15 · 6 x 2 - 2 x - 4 2 x 2 - x - 10 ?",1,0.33276191562125623,2.7908683844852633,0:0.0947|1:0.3328|2:0.0960|3:0.0947|4:0.0947|5:0.0947|6:0.0965|7:0.0959
9,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,"Assuming the denominators do NOT equal zero, which expression is equivalent to 12 x + 1 + 1 x - 4 ?",1,0.3575003102705443,2.7439991323637383,0:0.0901|1:0.3575|2:0.0939|3:0.0901|4:0.0901|5:0.0901|6:0.0968|7:0.0913
10,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,"Which expression is equivalent to 36 x 9 y 25 , where x > 0 and y > 0 ?",1,0.39778845226499165,2.66025968798023,0:0.0859|1:0.3978|2:0.0859|3:0.0859|4:0.0859|5:0.0859|6:0.0859|7:0.0867
11,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,What nonzero value of x is a solution to the following equation? x + 2 x + x - 6 3 x = 2 x + 9 5 x,7,0.49422156805292977,2.4195434248466756,0:0.0714|1:0.0714|2:0.0714|3:0.0714|4:0.0770|5:0.0718|6:0.0714|7:0.4942
12,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,How many values of x will satisfy the equation - 2 | 3 x - 5 | = 0 ?,5,0.28116156223213856,2.8729908407179616,0:0.1176|1:0.0994|2:0.0986|3:0.0986|4:0.0986|5:0.2812|6:0.0997|7:0.1062
13,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,Which graph best represents the solutions for y | x + 4 | - 1 ?,5,0.24438435062841246,2.9085317386834784,0:0.0997|1:0.0997|2:0.1540|3:0.0997|4:0.0997|5:0.2444|6:0.0999|7:0.1028
14,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,What is a solution of 7 - 2 x + 5 = 8 ?,7,0.38713687955796294,2.6834512960550243,0:0.0876|1:0.0876|2:0.0876|3:0.0876|4:0.0876|5:0.0876|6:0.0876|7:0.3871
15,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,Which is the apparent solution set of the system of equations graphed on the following grid?,7,0.26294767861948376,2.886238152027254,0:0.1471|1:0.0961|2:0.1008|3:0.0957|4:0.1101|5:0.0940|6:0.0933|7:0.2629
16,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,This graph best represents the solution to which inequality?,7,0.2382924286198799,2.867164357261297,0:0.0874|1:0.0874|2:0.1229|3:0.0874|4:0.0874|5:0.2020|6:0.0875|7:0.2383
17,math_algebra2_2015,math-algebra2-2015.js,free-response,What value of x makes 2 x - 5 3 = 3 true?,7,0.275682769884885,2.7953827712304484,0:0.0841|1:0.0841|2:0.0841|3:0.0841|4:0.2195|5:0.0843|6:0.0841|7:0.2757
18,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,What are the apparent roots of the equation graphed on the coordinate grid?,5,0.24598532129107364,2.92077803143492,0:0.1051|1:0.1051|2:0.1178|3:0.1071|4:0.1051|5:0.2460|6:0.1051|7:0.1088
19,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,"If no denominator is equal to zero, what is the solution set for the following equation? 3 x - 4 x 2 = 3 2 x",7,0.3110514178705616,2.8013466406896748,0:0.1346|1:0.1371|2:0.0837|3:0.0819|4:0.0865|5:0.0833|6:0.0819|7:0.3111
20,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,What is the solution set for the following system of equations? y = 4 x + 2 y = x 2 + x - 8,7,0.28975520553698714,2.8397405471320747,0:0.1548|1:0.0927|2:0.0891|3:0.0891|4:0.1060|5:0.0895|6:0.0891|7:0.2898
21,math_algebra2_2015,math-algebra2-2015.js,multiple-select,Identify all the points where the graph of h ( x ) = ( x + 1 ) ( x 2 + 8 x + 16 ) intersects the x-axis.,2,0.2512203379276124,2.9146703500221873,0:0.1058|1:0.1090|2:0.2512|3:0.1027|4:0.1060|5:0.1035|6:0.1146|7:0.1072
22,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,The function f ( x ) = ( 1 - x ) 2 - 4 is decreasing throughout the interval —,2,0.4081991689911948,2.63694016936205,0:0.0845|1:0.0845|2:0.4082|3:0.0845|4:0.0845|5:0.0845|6:0.0845|7:0.0845
23,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,Given: f ( x ) = 4 x 4 - 15 and g ( x ) = 2 x + 11 What is the value of g ( f ( x ) ) ?,7,0.33173090584276405,2.785773264788364,0:0.0904|1:0.0904|2:0.0909|3:0.1247|4:0.0904|5:0.0911|6:0.0905|7:0.3317
24,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,A normally distributed data set has a mean of 0 and a standard deviation of 0.5. Which is closest to the percent of values between -1 and 1?,0,0.30444486568402196,2.8381358625834148,0:0.3044|1:0.0965|2:0.0963|3:0.1109|4:0.0995|5:0.0963|6:0.0963|7:0.0998
25,math_algebra2_2015,math-algebra2-2015.js,point-select,Point A lies on the graph of f ( x ) = 1 2 x + 2 . Locate the image of Point A that lies on the graph of f - 1 ( x ) .,2,0.2140574038669416,2.953212046111545,0:0.1132|1:0.1057|2:0.2141|3:0.1244|4:0.1057|5:0.1219|6:0.1060|7:0.1091
26,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,Which equation best represents this graph?,5,0.3717677072314908,2.701983750187826,0:0.0830|1:0.0830|2:0.1301|3:0.0830|4:0.0830|5:0.3718|6:0.0830|7:0.0831
27,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,"If f ( x ) = x 2 + 3 x and g ( x ) = 2 x 2 , what is g ( f ( - 1 ) ) ?",0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
28,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,"The volume of a cone (V) varies jointly with its height (h) and the square of its radius (r). If k is the constant of proportionality, which of the following equations represents the correct relationship between volume, radius, and height?",3,0.18601338380019894,2.970995511887964,0:0.1109|1:0.1079|2:0.1068|3:0.1860|4:0.1152|5:0.1476|6:0.1085|7:0.1171
29,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,What is the equation of the horizontal asymptote of the graph of the following equation? f ( x ) = 4 ( x + 1 ) - 10,5,0.3644139787590901,2.706970865036281,0:0.0809|1:0.0809|2:0.1446|3:0.0809|4:0.0809|5:0.3644|6:0.0809|7:0.0867
30,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,"As x approaches negative infinity, which of the following describes the end behavior of f ( x ) = - x 7 + b x 3 + c ?",5,0.17151109557836594,2.9728709276692755,0:0.1079|1:0.1149|2:0.1094|3:0.1079|4:0.1644|5:0.1715|6:0.1080|7:0.1160
31,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,"Jessica paid $23,000 for her car and kept a record of its value. Assuming the relationship is exponential, which equation best models the curve of best fit for the data?",5,0.2337960811260221,2.8645268484489326,0:0.1685|1:0.0836|2:0.0836|3:0.0836|4:0.0836|5:0.2338|6:0.0836|7:0.1798
32,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,What is the sum of the infinite geometric series 9 - 6 + 4 - 8 3 + ... ?,3,0.14154377347408728,2.998258893186958,0:0.1226|1:0.1226|2:0.1226|3:0.1415|4:0.1226|5:0.1226|6:0.1226|7:0.1226
33,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,Which number is a zero of f ( x ) = 7 x 2 + 16 x - 48 ?,6,0.2657029670181728,2.881115836974071,0:0.0958|1:0.1507|2:0.1041|3:0.0958|4:0.0958|5:0.0958|6:0.2657|7:0.0963
34,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,Which function is the inverse of g ( x ) = x 3 + 11 ?,2,0.3340722431101434,2.788528538213724,0:0.0951|1:0.0951|2:0.3341|3:0.0951|4:0.0951|5:0.0951|6:0.0951|7:0.0951
35,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,What is the domain of g ( x ) = log ( x - 1 ) ?,2,0.16694031425159683,2.9892357488006045,0:0.1214|1:0.1174|2:0.1669|3:0.1172|4:0.1172|5:0.1190|6:0.1209|7:0.1199
36,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,"A scientist obtained a sample that contained 80 grams of radioactive Barium-122 that decays exponentially over time. The amount of Barium-122 that remained in the sample at observed times is shown in the table. If the radioactive decay continues at the same rate, which is closest to the amount of the sample of Barium-122 remaining at 5 minutes?",3,0.17916683031054106,2.979868199180235,0:0.1333|1:0.1111|2:0.1116|3:0.1792|4:0.1111|5:0.1176|6:0.1248|7:0.1114
37,math_algebra2_2015,math-algebra2-2015.js,multiple-choice,"What is the sum of the first 20 terms of the arithmetic sequence shown? 1 3 , 2 3 , 1 , 4 3 , 5 3 , ...",3,0.214841565141388,2.9543785869122434,0:0.1102|1:0.1122|2:0.1200|3:0.2148|4:0.1119|5:0.1102|6:0.1102|7:0.1106
38,math_algebra2_2015,math-algebra2-2015.js,free-response,What is the number of possible permutations of 8 objects taken 3 at a time?,6,0.2483233917434456,2.9182608987730942,0:0.1059|1:0.1059|2:0.1059|3:0.1160|4:0.1059|5:0.1059|6:0.2483|7:0.1059
1,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,Which expression is equivalent to the one shown if the denominators do not equal zero? 2 x x 2 - 49 - 3 ( x - 4 ) ( x - 7 ),1,0.31547704572528223,2.8044048670046924,0:0.0909|1:0.3155|2:0.0977|3:0.1434|4:0.0869|5:0.0869|6:0.0907|7:0.0879
2,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,Which expression is equivalent to the one shown if no denominators equal zero? - 13 + d 42 d 3 13 - d 6 d 9,1,0.31547704572528223,2.8044048670046924,0:0.0909|1:0.3155|2:0.0977|3:0.1434|4:0.0869|5:0.0869|6:0.0907|7:0.0879
3,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,Which expression is equivalent to 576 n 8 p 27 3 ?,1,0.39778845226499165,2.66025968798023,0:0.0859|1:0.3978|2:0.0859|3:0.0859|4:0.0859|5:0.0859|6:0.0859|7:0.0867
4,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,Which is the factored form of 125 m 3 - 343,1,0.14939813203165236,2.9950145661072645,0:0.1174|1:0.1494|2:0.1332|3:0.1174|4:0.1236|5:0.1174|6:0.1243|7:0.1174
5,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,What are the y-coordinates for the solutions to this system of equations? x 2 + 6 x + 3 y + 6 = 0 x + y + 20 = 0,7,0.16857634252087822,2.988163216042132,0:0.1163|1:0.1163|2:0.1170|3:0.1243|4:0.1163|5:0.1220|6:0.1191|7:0.1686
6,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,What is the real solution set of -- x x - 4 - 4 3 = 4 x - 4,7,0.272132247618721,2.8406849850689135,0:0.1872|1:0.0896|2:0.0926|3:0.0896|4:0.0896|5:0.0896|6:0.0896|7:0.2721
7,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,What is the solution set for this equation? 3 2 x - 4 + 6 = 3,7,0.38806200573077176,2.637126176910356,0:0.1617|1:0.0749|2:0.0749|3:0.0749|4:0.0749|5:0.0757|6:0.0749|7:0.3881
8,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,Which function is best represented by this graph?,2,0.3962166237169925,2.6635251778479048,0:0.0854|1:0.0854|2:0.3962|3:0.0854|4:0.0854|5:0.0860|6:0.0908|7:0.0854
9,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,Which graph could represent a function g(x) = log(x) + c where c < 0?,2,0.3659648104745218,2.7260786576233156,0:0.0907|1:0.0870|2:0.3660|3:0.1026|4:0.0870|5:0.0894|6:0.0899|7:0.0874
10,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,"An experiment is conducted on a container of gas that is kept at a constant temperature. • When the pressure on the gas is 30 pounds per square inch, the volume is 120 cubic inches. • When the pressure on the gas is 40 pounds per square inch, the volume is 90 cubic inches. • Let p represent the pressure on the gas. • Let v represent the volume of the gas. Which statement is true about this relationship?",4,0.17404910612851135,2.968692932256892,0:0.1104|1:0.1058|2:0.1060|3:0.1668|4:0.1740|5:0.1075|6:0.1236|7:0.1058
11,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,A relation is shown in this table. Which statement about this relation is true?,4,0.2550465437889064,2.889112840894875,0:0.1020|1:0.0915|2:0.1535|3:0.1232|4:0.2550|5:0.0915|6:0.0917|7:0.0915
12,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,The graph of g ( x ) = x + 1 x has —,2,0.3284433896507186,2.7982641623877464,0:0.0947|1:0.0947|2:0.3284|3:0.0947|4:0.0947|5:0.0956|6:0.0948|7:0.1024
13,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,The graph of a function is shown on the grid. What appears to be the domain of this function?,2,0.39113161079660913,2.669238790898347,0:0.0828|1:0.0828|2:0.3911|3:0.1119|4:0.0828|5:0.0828|6:0.0828|7:0.0828
14,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,Throughout which interval is f ( x ) = - x 3 + 2 x 2 + 4 x - 2 increasing?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
15,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,Which of the following describes the end behavior of h ( x ) = x - 6 x 2 as x approaches negative infinity?,5,0.17151109557836594,2.9728709276692755,0:0.1079|1:0.1149|2:0.1094|3:0.1079|4:0.1644|5:0.1715|6:0.1080|7:0.1160
16,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,Which of the following describes the end behavior of f ( x ) = 9 log ( 2x 5 ) + 5 as x approaches 0?,5,0.16184369838664847,2.982656096096303,0:0.1093|1:0.1155|2:0.1242|3:0.1093|4:0.1546|5:0.1618|6:0.1094|7:0.1158
17,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,Given: f(x) = x − 1 g(x) = −2x + 4 Which graph best represents f(g(x))?,5,0.24472492415111152,2.9052571054350977,0:0.0960|1:0.0970|2:0.1567|3:0.1097|4:0.0960|5:0.2447|6:0.0961|7:0.1038
18,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,"The test scores of all students on the State 10th Grade English Assessment were collected and displayed in the histogram shown. The data appear normally distributed with a mean test score of 550 and a standard deviation of 82. The principal of a high school in the state wants to compare the data from her school's students with the data in the histogram on the same test. To collect the most appropriate data, the principal should —",0,0.32573077249026017,2.8028827809545054,0:0.3257|1:0.0950|2:0.0950|3:0.1042|4:0.0952|5:0.0950|6:0.0950|7:0.0950
19,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,The test scores of all students on the State 10th Grade English Assessment were collected and displayed in the histogram shown. The data appear normally distributed with a mean test score of 550 and a standard deviation of 82. The data set containing the test scores on the State 10th Grade English Assessment for Mr. Carter's English classes has a median test score lower than the median for all students. Which graph best represents the data for Mr. Carter's English classes?,0,0.33024671130348565,2.7861534185139765,0:0.3302|1:0.0867|2:0.1027|3:0.0938|4:0.0867|5:0.1262|6:0.0870|7:0.0867
20,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,A normally distributed set of 968 values has a mean of 108 and a standard deviation of 11. Which is closest to the number of values expected to be above 130?,0,0.24070634797403148,2.9182035962318538,0:0.2407|1:0.0994|2:0.0978|3:0.1110|4:0.0987|5:0.1004|6:0.1428|7:0.1093
21,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,This table shows data on the amount of money raised during a fundraiser for four different classes and for one student in each class. The data is normally distributed. Which of the four students raised the greatest amount of money?,0,0.291769296489623,2.858832439970249,0:0.2918|1:0.1000|2:0.0987|3:0.1063|4:0.0983|5:0.1030|6:0.1035|7:0.0984
22,math_algebra2_practice_2023,math-algebra2-practice-2023.js,multiple-choice,"The amount of lost revenue from tickets not sold for a concert is shown in the table. Which equation best models the relationship between y, the amount of lost revenue, and x, the price per ticket?",5,0.23700464406446012,2.920046776424426,0:0.1274|1:0.0976|2:0.0977|3:0.1409|4:0.0976|5:0.2370|6:0.1040|7:0.0978
1,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Let p represent ""Two angles are vertical angles."" Let q represent ""The angles are congruent."" What is the symbolic representation of the following statement? If two angles are congruent, then the angles are vertical angles.",3,0.17333547269630376,2.972525089179616,0:0.1112|1:0.1090|2:0.1096|3:0.1733|4:0.1636|5:0.1128|6:0.1103|7:0.1100
2,math_geometry_2014,math-geometry-2014.js,multiple-choice,Beth is drawing the perpendicular bisector of S T ¯ . Which point is on the perpendicular bisector of S T ¯ ?,3,0.15878148813309756,2.990088313842444,0:0.1375|1:0.1148|2:0.1154|3:0.1588|4:0.1148|5:0.1282|6:0.1152|7:0.1152
3,math_geometry_2014,math-geometry-2014.js,multiple-choice,"In this figure, parallel lines a and b are intersected by line c. Which pair of angles is NOT supplementary?",3,0.20797865133797414,2.959616245405481,0:0.1092|1:0.1092|2:0.1103|3:0.2080|4:0.1101|5:0.1268|6:0.1143|7:0.1122
4,math_geometry_2014,math-geometry-2014.js,multiple-choice,What type of construction is illustrated in the figure?,3,0.19466693567573065,2.971739862846283,0:0.1141|1:0.1141|2:0.1141|3:0.1947|4:0.1141|5:0.1141|6:0.1209|7:0.1141
5,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Which value for x is a counterexample to the following statement? For all positive values of x, x 3 ≥ x.",7,0.26612919931513523,2.8059139114874223,0:0.0950|1:0.0837|2:0.0858|3:0.0821|4:0.2228|5:0.0825|6:0.0821|7:0.2661
6,math_geometry_2014,math-geometry-2014.js,multiple-choice,An angle congruent to angle A is being constructed. Which ray could be drawn to construct an angle congruent to ∠A?,3,0.19910440935099966,2.9685314718671165,0:0.1144|1:0.1144|2:0.1144|3:0.1991|4:0.1144|5:0.1144|6:0.1144|7:0.1144
7,math_geometry_2014,math-geometry-2014.js,multiple-choice,Which diagram shows a pair of angle measures that prove lines a and b are parallel?,3,0.17088177231416862,2.9819363573797166,0:0.1464|1:0.1115|2:0.1117|3:0.1709|4:0.1165|5:0.1130|6:0.1168|7:0.1132
8,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Which is a valid conclusion that can be drawn from these statements? If a quadrilateral is a rhombus, then it is a parallelogram. If a quadrilateral is a parallelogram, then its opposite angles are congruent.",3,0.17185620601104043,2.9866574164478954,0:0.1173|1:0.1173|2:0.1173|3:0.1719|4:0.1231|5:0.1173|6:0.1173|7:0.1186
9,math_geometry_2014,math-geometry-2014.js,multiple-choice,"This figure shows parallel stair railings through points M, N, P, and Q. What is the value of x?",7,0.2305973624056938,2.914279601576628,0:0.1370|1:0.0917|2:0.0964|3:0.1554|4:0.0917|5:0.0919|6:0.1052|7:0.2306
10,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Given: S(-1, 8) and T(7, -9) What is the length of S T ¯ ?",3,0.21259624197843696,2.9564081806742126,0:0.1102|1:0.1162|2:0.1103|3:0.2126|4:0.1104|5:0.1107|6:0.1103|7:0.1194
6,math_geometry_2014,math-geometry-2014.js,multiple-choice,The perimeter of △JKL is 200 centimeters. • JK = 68 centimeters • KL = 62 centimeters Which statement is true about the interior angles of △JKL?,4,0.241453731415408,2.9181445204202157,0:0.1025|1:0.1025|2:0.1025|3:0.1434|4:0.2415|5:0.1025|6:0.1025|7:0.1025
12,math_geometry_2014,math-geometry-2014.js,multiple-choice,Which best describes the construction in the diagram shown?,3,0.1915583824145574,2.9464851662237357,0:0.1009|1:0.1009|2:0.1013|3:0.1916|4:0.1259|5:0.1771|6:0.1012|7:0.1009
13,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Which is the inverse of the following statement? If the measure of an angle is 90°, then it is a right angle.",4,0.19321011155442475,2.956242053301867,0:0.1025|1:0.1045|2:0.1104|3:0.1645|4:0.1932|5:0.1154|6:0.1025|7:0.1070
14,math_geometry_2014,math-geometry-2014.js,multiple-choice,"If TUVW is reflected across the line y = x, what are the coordinates of V′?",5,0.15664081954066322,2.991139143330537,0:0.1147|1:0.1147|2:0.1154|3:0.1360|4:0.1180|5:0.1566|6:0.1298|7:0.1148
15,math_geometry_2014,math-geometry-2014.js,free-response,Lines r and s are cut by a transversal. What value of x proves that r ∥ s?,7,0.2747678966717969,2.883062302551087,0:0.1016|1:0.1016|2:0.1016|3:0.1157|4:0.1016|5:0.1016|6:0.1016|7:0.2748
16,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Given: P(5, 7) and T(-3, 3) What is the slope of P T → ?",3,0.16265132447242364,2.9905823649024423,0:0.1154|1:0.1212|2:0.1163|3:0.1627|4:0.1171|5:0.1242|6:0.1160|7:0.1272
17,math_geometry_2014,math-geometry-2014.js,multiple-choice,For which polygon are both x = -1 and y = -2 lines of symmetry?,3,0.1610816878556048,2.992011212506485,0:0.1195|1:0.1195|2:0.1195|3:0.1611|4:0.1198|5:0.1195|6:0.1195|7:0.1216
18,math_geometry_2014,math-geometry-2014.js,multiple-choice,"The figure represents a ramp with handrails. Segments AB and DE are parallel to GH. Segments BC and EF are parallel to HJ. Segments AG and BH are parallel to CJ. If m∠JCB = 115°, what is m∠CBA?",3,0.17210535609863073,2.982197761820749,0:0.1131|1:0.1131|2:0.1140|3:0.1721|4:0.1131|5:0.1439|6:0.1137|7:0.1170
19,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Reuben attached a wire between two poles on a hill as shown. Which is closest to x, the distance between the two poles?",3,0.2535673752225602,2.911583795718096,0:0.1139|1:0.1037|2:0.1037|3:0.2536|4:0.1123|5:0.1050|6:0.1037|7:0.1040
20,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Triangles ABE, ADE, and CBE are shown on the coordinate grid, and all the vertices have coordinates that are integers. Which statement is true?",4,0.2651817454826886,2.8823578050643555,0:0.0960|1:0.0960|2:0.1032|3:0.1501|4:0.2652|5:0.0973|6:0.0961|7:0.0961
21,math_geometry_2014,math-geometry-2014.js,drag-drop,"The lengths of two sides of a triangle are 24 inches and 43 inches. What is the range of possible lengths, in inches, for the third side, x, of this triangle? ___ < x < ___",3,0.2352949028338479,2.933714787797545,0:0.1145|1:0.1084|2:0.1084|3:0.2353|4:0.1084|5:0.1084|6:0.1084|7:0.1084
22,math_geometry_2014,math-geometry-2014.js,multiple-choice,Which of the following sets of lengths can represent the measures of the sides of a right triangle?,3,0.2069651206041946,2.960194318359064,0:0.1158|1:0.1093|2:0.1084|3:0.2070|4:0.1175|5:0.1257|6:0.1057|7:0.1106
23,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Given the measures shown in the diagram, which two triangles are congruent?",3,0.2375866709542724,2.92893304292945,0:0.1052|1:0.1068|2:0.1069|3:0.2376|4:0.1269|5:0.1048|6:0.1048|7:0.1071
24,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Part of a marching band formed a triangle made with trumpet players on one side, clarinet players on one side, and flute players on the third side. • The angle formed by the trumpet and flute players measured 45°. • The angle formed by the flute and clarinet players measured 68°. Which orders the sides of this triangle from least to greatest using the instrument names?",3,0.21979583571794253,2.948937861228095,0:0.1230|1:0.1139|2:0.1081|3:0.2198|4:0.1081|5:0.1081|6:0.1109|7:0.1081
25,math_geometry_2014,math-geometry-2014.js,multiple-choice,"An equilateral triangle is folded in half. What is x, the height of the equilateral triangle?",3,0.27449098554382606,2.8845966613959084,0:0.1036|1:0.1036|2:0.1036|3:0.2745|4:0.1036|5:0.1036|6:0.1036|7:0.1036
26,math_geometry_2014,math-geometry-2014.js,multiple-choice,Look at this triangle. Which triangle is similar to the given triangle?,3,0.2650514442638495,2.8974988962171584,0:0.1046|1:0.1047|2:0.1046|3:0.2651|4:0.1046|5:0.1046|6:0.1046|7:0.1071
27,math_geometry_2014,math-geometry-2014.js,drag-drop,Given: Figure ABCD with diagonal AC AB ≅ DC; BC ≅ AD Complete the proof of △ABC ≅ △CDA by selecting reasons for the two statements.,3,0.21622442266282832,2.9531267274224704,0:0.1100|1:0.1117|2:0.1098|3:0.2162|4:0.1187|5:0.1098|6:0.1098|7:0.1140
28,math_geometry_2014,math-geometry-2014.js,multiple-choice,A spectator is viewing the six cars of a roller coaster as it travels down a hill at an amusement park. Which is closest to the total length of the six cars?,3,0.2174725115808109,2.9395899486421575,0:0.1046|1:0.1046|2:0.1046|3:0.2175|4:0.1046|5:0.1046|6:0.1550|7:0.1046
29,math_geometry_2014,math-geometry-2014.js,multiple-choice,Three triangles that do not overlap are shown on the coordinate grid. The coordinates of all vertices are integers. Which statement is true?,4,0.2569001441461253,2.889508188571747,0:0.0964|1:0.0964|2:0.1024|3:0.1572|4:0.2569|5:0.0975|6:0.0966|7:0.0965
30,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Using the information given, which congruence postulate or theorem can be used to prove that △PQR ≅ △TSR?",3,0.17489046415285756,2.984431880384627,0:0.1208|1:0.1167|2:0.1123|3:0.1749|4:0.1133|5:0.1196|6:0.1251|7:0.1173
31,math_geometry_2014,math-geometry-2014.js,multiple-choice,Which could be the lengths of three sides of a triangle?,3,0.23037877210407726,2.9390953565521505,0:0.1148|1:0.1091|2:0.1091|3:0.2304|4:0.1091|5:0.1091|6:0.1091|7:0.1091
32,math_geometry_2014,math-geometry-2014.js,multiple-choice,Given: Q lies on P R ¯ and S lies on R T ¯ Which condition proves △PRT ~ △QRS?,3,0.1486039182506782,2.9957794250281866,0:0.1181|1:0.1218|2:0.1204|3:0.1486|4:0.1181|5:0.1245|6:0.1181|7:0.1304
33,math_geometry_2014,math-geometry-2014.js,free-response,Given: Parallelogram QRST where QR = 6x - 5 and RS = 4x + 13 What value of x proves this parallelogram is a rhombus?,7,0.2599073022311347,2.9000678654780656,0:0.1017|1:0.1017|2:0.1017|3:0.1295|4:0.1017|5:0.1020|6:0.1017|7:0.2599
34,math_geometry_2014,math-geometry-2014.js,multiple-choice,The floor plan for a modern home is modeled by the composite of the regular nonagon and triangle shown. What is the measure of ∠JKL?,3,0.2982233327811481,2.84924444061048,0:0.1003|1:0.1003|2:0.1003|3:0.2982|4:0.1003|5:0.1003|6:0.1003|7:0.1003
35,math_geometry_2014,math-geometry-2014.js,multiple-choice,"Given: Circle P with center at (-4, 1) Which equation could represent circle P?",5,0.21463559366575874,2.916031169985602,0:0.1054|1:0.0966|2:0.0993|3:0.1896|4:0.0966|5:0.2146|6:0.0966|7:0.1013
36,math_geometry_2014,math-geometry-2014.js,multiple-choice,This container is composed of a right circular cylinder and a right circular cone. Which is closest to the surface area of the container?,3,0.20792399434696515,2.961102321984831,0:0.1128|1:0.1128|2:0.1128|3:0.2079|4:0.1128|5:0.1128|6:0.1128|7:0.1152
37,math_geometry_2014,math-geometry-2014.js,multiple-choice,Given: Circle J What is the value of y?,7,0.2910608901279186,2.8339146832389552,0:0.0912|1:0.0912|2:0.0912|3:0.1616|4:0.0912|5:0.0913|6:0.0912|7:0.2911
