qid,test_id,source_file,type,question_text,dominant_topic,dominant_topic_probability,topic_entropy_bits,topic_distribution
6,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Environmental effects of the impact of a meteorite 66.4 million years ago may have led to the extinction of many species on Earth. Which evidence best supports this theory?,6,0.7113941393422142,1.67709843001407,0:0.0425|1:0.0413|2:0.0412|3:0.0409|4:0.0408|5:0.0410|6:0.7114|7:0.0409
7,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,"When a river flows into a lake, the velocity of the water decreases. Which sediments will most likely be in the numbered locations?",1,0.7261018481449699,1.6157424155753275,0:0.0385|1:0.7261|2:0.0407|3:0.0384|4:0.0382|5:0.0413|6:0.0383|7:0.0384
8,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,Which type of rock is formed by each process?,3,0.43795957020520027,2.0896067275904633,0:0.0361|1:0.0361|2:0.3454|3:0.4380|4:0.0361|5:0.0362|6:0.0361|7:0.0361
9,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"A student hypothesizes that water from infrequently used school faucets contains more chemical impurities than the water from frequently used faucets. At the same time of day, the student uses a water test kit to measure the water impurities from the different faucets. Which is the manipulated variable in this investigation?",1,0.4346856908613976,2.090698908779483,0:0.0331|1:0.4347|2:0.0528|3:0.0334|4:0.0330|5:0.0331|6:0.3469|7:0.0331
10,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which coordinates identify a location north of a city that has a latitude of 38.0°N and a longitude of 25.0°W?,6,0.2337965144808715,2.855920868040025,0:0.0896|1:0.0919|2:0.0917|3:0.2226|4:0.0899|5:0.0905|6:0.2338|7:0.0900
11,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,At which range of altitude is air pressure closest to 40 kPa based on these data?,6,0.49700100697858873,2.3332422405075306,0:0.0476|1:0.0471|2:0.0577|3:0.1589|4:0.0634|5:0.0498|6:0.4970|7:0.0784
12,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which was the first object made by humans to orbit Earth?,6,0.6433332256569416,1.9410935436954033,0:0.0531|1:0.0508|2:0.0506|3:0.0506|4:0.0505|5:0.0505|6:0.6433|7:0.0505
13,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Under which condition would a lowering of the water table most likely occur?,0,0.44595822901598087,2.042680287574356,0:0.4460|1:0.3507|2:0.0341|3:0.0339|4:0.0337|5:0.0340|6:0.0338|7:0.0338
14,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,This weather map helps to predict the location where a storm will occur by giving which type of information?,2,0.5953294989296349,2.092805527024037,0:0.0512|1:0.0702|2:0.5953|3:0.0459|4:0.0451|5:0.0452|6:0.0619|7:0.0851
15,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Spacecraft traveling to Jupiter from Earth would most likely have to navigate through or around which natural obstacle?,6,0.44635129261252904,2.194876385119642,0:0.3012|1:0.0420|2:0.0423|3:0.0421|4:0.0419|5:0.0422|6:0.4464|7:0.0421
16,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"A geologist studying volcanic activity is collecting rocks that formed from hot, molten magma. What type of rock is the geologist collecting?",2,0.6409594527755998,1.9476031319046532,0:0.0488|1:0.0490|2:0.6410|3:0.0630|4:0.0487|5:0.0488|6:0.0518|7:0.0489
17,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which substance is a mixture of organic matter and weathered rock?,3,0.35061044724177987,2.651155594373039,0:0.0679|1:0.0711|2:0.2141|3:0.3506|4:0.0677|5:0.0679|6:0.0871|7:0.0736
18,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which natural process is the main cause of the ocean currents shown?,3,0.6940859470960392,1.7406700373742907,0:0.0416|1:0.0390|2:0.0386|3:0.6941|4:0.0383|5:0.0384|6:0.0496|7:0.0604
19,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Determining how the sea floor changes over time has given scientists information about the —,1,0.5768189541878945,2.137539951113487,0:0.0486|1:0.5768|2:0.1021|3:0.0466|4:0.0462|5:0.0467|6:0.0499|7:0.0830
20,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Why do regions of the world near the equator (0° latitude) have a more consistent climate than regions at middle latitudes?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
21,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"In order to protect aquifers near landfills, material is placed under the soil to prevent pollution. Which property must the protective material possess?",1,0.3443628914967936,2.727936355793589,0:0.0971|1:0.3444|2:0.0743|3:0.1598|4:0.0733|5:0.1034|6:0.0743|7:0.0736
22,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which is a characteristic of all nonfoliated metamorphic rocks?,5,0.5959717609063392,2.107050646683711,0:0.0634|1:0.0566|2:0.0567|3:0.0572|4:0.0565|5:0.5960|6:0.0570|7:0.0566
23,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Students made a hydrometer by sealing the end of a straw with wax and adding some sand until the hydrometer barely floated in fresh water. The diagram shows what the students observed when they used the hydrometer to test water from three different sites. Each water sample had the same temperature. Which of these explanations best fits these observations?,1,0.5926658533913671,2.0368698322134673,0:0.0424|1:0.5927|2:0.0398|3:0.0401|4:0.0485|5:0.1430|6:0.0404|7:0.0532
24,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,The cleavage properties of mica result from the —,7,0.6453997963029676,1.933428907845304,0:0.0516|1:0.0500|2:0.0535|3:0.0502|4:0.0497|5:0.0497|6:0.0498|7:0.6454
25,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,A star begins its formation as gravitational forces cause instability within a —,3,0.32796724824653917,2.7251277812565395,0:0.0733|1:0.0734|2:0.0739|3:0.3280|4:0.0737|5:0.0729|6:0.1156|7:0.1893
26,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,The diagram represents areas below the surface of Earth in which fossils have been found. The fossil located in which labeled area is most likely the oldest?,6,0.3726149808556296,2.5302169907513843,0:0.2023|1:0.0466|2:0.0621|3:0.1628|4:0.0419|5:0.0420|6:0.3726|7:0.0697
27,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which structure is most similar to an alluvial fan in formation and composition?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
28,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,Label these ocean features.,3,0.33450200822790244,2.7712847211765648,0:0.0930|1:0.0971|2:0.0856|3:0.3345|4:0.0834|5:0.0836|6:0.1387|7:0.0842
29,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Scientists study small pockets of air trapped deep within frozen glaciers. What are scientists trying to understand about the climate of Earth by analyzing these ice samples?,1,0.4672931711272399,2.123984204104503,0:0.0387|1:0.4673|2:0.0388|3:0.0388|4:0.0387|5:0.0387|6:0.3003|7:0.0387
30,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,The picture shows a sinkhole. Which of these most likely caused this sinkhole to form?,0,0.44030174300963937,2.3697478056194137,0:0.4403|1:0.0589|2:0.0523|3:0.0526|4:0.0516|5:0.0519|6:0.0536|7:0.2388
31,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which Virginia watershed has the greatest impact in the state due to its size?,6,0.3077516151920556,2.833937522962968,0:0.0985|1:0.0998|2:0.0990|3:0.0991|4:0.0985|5:0.0986|6:0.3078|7:0.0986
32,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which mineral is most likely an ingredient used in baby powder?,0,0.4869444627091663,2.383210084627936,0:0.4869|1:0.0890|2:0.0564|3:0.0563|4:0.0555|5:0.0558|6:0.1440|7:0.0559
33,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Pollution due to coal burning most frequently tends to affect lakes by —,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
34,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Some ponds are designed to increase the amount of water seeping into the ground. These types of ponds will fail to work properly in —,1,0.6966604749739483,1.7369105311059099,0:0.0432|1:0.6967|2:0.0438|3:0.0435|4:0.0432|5:0.0433|6:0.0432|7:0.0432
35,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which action would most likely reduce concerns about how strip mining can harm the environment?,0,0.6245634841948393,2.008679400534144,0:0.6246|1:0.0538|2:0.0534|3:0.0532|4:0.0530|5:0.0533|6:0.0555|7:0.0532
36,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,Identify the geologic time in which these organisms first appeared.,6,0.39949357589136913,2.558611610894278,0:0.0654|1:0.0663|2:0.1986|3:0.0748|4:0.0650|5:0.0653|6:0.3995|7:0.0651
37,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Crushed stone is an economic resource that is second only to coal in Virginia. How is crushed stone mainly used?,6,0.3351461572792862,2.733236021442048,0:0.0845|1:0.1802|2:0.0801|3:0.0800|4:0.0794|5:0.0800|6:0.3351|7:0.0806
38,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,A student hypothesizes that a sample of rock formed from ocean sediments. Which would best help the student support this hypothesis?,6,0.6799054728632931,1.7813762214714672,0:0.0375|1:0.0376|2:0.0807|3:0.0513|4:0.0375|5:0.0378|6:0.6799|7:0.0376
39,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"About 2.0 billion years ago, complex organisms began to inhabit Earth. These complex organisms developed primarily because of —",6,0.4728692618586621,2.3252100334422576,0:0.0537|1:0.0527|2:0.2119|3:0.0523|4:0.0522|5:0.0522|6:0.4729|7:0.0522
40,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Students on a geology field trip will identify minerals by their streak. Which of these should the students bring on the field trip?,1,0.3275730725248859,2.7657394523506125,0:0.0933|1:0.3276|2:0.0718|3:0.1020|4:0.1082|5:0.1513|6:0.0732|7:0.0727
41,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,"Well logs are used by oil companies to correlate geologic formations. Based on the formations in Well A, which geologic formations are missing in Well B?",6,0.2757477102046927,2.707371035950704,0:0.2627|1:0.0891|2:0.0922|3:0.0593|4:0.0582|5:0.0588|6:0.2757|7:0.1039
42,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"A low pressure system has moved away from the equator and is moving directly over water. When the system reaches 60°N latitude, the system will most likely be at a point where —",1,0.6905210930752217,1.761147490083121,0:0.0439|1:0.6905|2:0.0472|3:0.0433|4:0.0430|5:0.0456|6:0.0432|7:0.0433
43,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,"Starting with the event that scientists theorize happened first and ending with the event that scientists theorize happened last, arrange the events in chronological order.",1,0.681223471913018,1.7973989401114536,0:0.0446|1:0.6812|2:0.0447|3:0.0447|4:0.0445|5:0.0512|6:0.0446|7:0.0445
44,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which characteristic do all the planets in our solar system have in common?,5,0.6593393637896783,1.8817469857800442,0:0.0505|1:0.0483|2:0.0483|3:0.0487|4:0.0482|5:0.6593|6:0.0484|7:0.0483
45,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"A scientist is studying energy transfer that occurs in the oceans, atmosphere, and Earth's interior. Which of these is the scientist most likely studying?",2,0.31934892392653264,2.3834457608533466,0:0.2071|1:0.0363|2:0.3193|3:0.0363|4:0.0362|5:0.0365|6:0.2919|7:0.0363
1,science_grade5_2015,science-grade5-2015.js,multiple-choice,A fungus is found growing on dead leaves on the forest floor. The fungus is an example of a--,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
2,science_grade5_2015,science-grade5-2015.js,multiple-choice,"Based on the table, how much rainfall should a scientist have predicted for May of 2011 in Norfolk?",0,0.6327170216230759,1.9746804133746818,0:0.6327|1:0.0479|2:0.0585|3:0.0475|4:0.0468|5:0.0472|6:0.0514|7:0.0679
3,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which of these best explains why the sun is not visible during the night?,5,0.6353917570516248,1.9695104548222195,0:0.0516|1:0.0506|2:0.0508|3:0.0546|4:0.0502|5:0.6354|6:0.0566|7:0.0502
4,science_grade5_2015,science-grade5-2015.js,multiple-choice,A model of a plate boundary is shown. What most likely happens as the plates slide past each other?,3,0.40199846708474385,2.2170711786731783,0:0.3439|1:0.0424|2:0.0422|3:0.4020|4:0.0420|5:0.0421|6:0.0433|7:0.0421
5,science_grade5_2015,science-grade5-2015.js,free-response,What is the mass of the rock shown?,3,0.5333027211244227,2.2343939873254746,0:0.0566|1:0.0505|2:0.1518|3:0.5333|4:0.0496|5:0.0497|6:0.0586|7:0.0499
6,science_grade5_2015,science-grade5-2015.js,multiple-choice,"During pollination, pollen is transferred from a stamen to a--",0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
7,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which of these is an impact made by humans?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
8,science_grade5_2015,science-grade5-2015.js,multiple-choice,Lobster pots are used by fishermen to catch lobsters in shallow water. In which area of the ocean would commercial fishermen most likely place their lobster pots?,1,0.6536494256717793,1.897682912217229,0:0.0460|1:0.6536|2:0.0477|3:0.0679|4:0.0446|5:0.0477|6:0.0474|7:0.0451
9,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which unit is best to use to measure the distance a runner covered in 30 seconds?,5,0.4117583812907473,2.4696167984396507,0:0.0504|1:0.0497|2:0.1192|3:0.0510|4:0.0530|5:0.4118|6:0.0538|7:0.2111
10,science_grade5_2015,science-grade5-2015.js,multiple-choice,In which direction will the ball most likely go after it hits the wall?,0,0.6245634841948393,2.008679400534144,0:0.6246|1:0.0538|2:0.0534|3:0.0532|4:0.0530|5:0.0533|6:0.0555|7:0.0532
11,science_grade5_2015,science-grade5-2015.js,multiple-choice,What is the difference between 5/12 and 1/4,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
12,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which cell part is necessary for producing food?,3,0.297350295720061,2.672770613611044,0:0.0671|1:0.0675|2:0.2637|3:0.2974|4:0.0660|5:0.0663|6:0.0673|7:0.1048
13,science_grade5_2015,science-grade5-2015.js,multiple-choice,One way in which light waves are different from sound waves is that light waves--,6,0.27952671146939534,2.812234085526913,0:0.0822|1:0.2009|2:0.0928|3:0.0838|4:0.0871|5:0.0911|6:0.2795|7:0.0826
14,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which material will correctly complete the chart?,3,0.5394247703376883,2.2885083032435447,0:0.0657|1:0.0659|2:0.0658|3:0.5394|4:0.0657|5:0.0658|6:0.0657|7:0.0659
15,science_grade5_2015,science-grade5-2015.js,multiple-choice,A student rubbed a plastic comb with a piece of wool cloth and then placed the comb near a stream of water. The water bent toward the comb as shown because of-,1,0.433239702695842,2.2811045245983843,0:0.0343|1:0.4332|2:0.0343|3:0.1873|4:0.0343|5:0.0343|6:0.2079|7:0.0343
16,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which plant part develops into a fruit?,2,0.4869423005588337,2.412136357450504,0:0.0627|1:0.0644|2:0.4869|3:0.0664|4:0.0621|5:0.1261|6:0.0690|7:0.0622
17,science_grade5_2015,science-grade5-2015.js,multiple-choice,A student is investigating the time it takes for different objects to reach the ground after they are dropped. The constant in this investigation is the -,6,0.687016703363929,1.773859996277033,0:0.0431|1:0.0535|2:0.0437|3:0.0433|4:0.0433|5:0.0430|6:0.6870|7:0.0433
18,science_grade5_2015,science-grade5-2015.js,multiple-select,Identify the quantitative data shown.,3,0.5325201574252915,2.1836174237177888,0:0.0496|1:0.0476|2:0.0467|3:0.5325|4:0.0468|5:0.0464|6:0.1830|7:0.0472
19,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which of these represents a correct flow of energy based on the food web shown?,2,0.3417922080711819,2.4322704639221753,0:0.0857|1:0.0510|2:0.3418|3:0.3229|4:0.0387|5:0.0396|6:0.0628|7:0.0575
20,science_grade5_2015,science-grade5-2015.js,multiple-choice,"When stirred together, which two substances form a solution?",7,0.6388985560476474,1.9518396737175365,0:0.0700|1:0.0521|2:0.0472|3:0.0512|4:0.0466|5:0.0469|6:0.0471|7:0.6389
21,science_grade5_2015,science-grade5-2015.js,multiple-choice,The plants are most likely responding to which factor in the environment?,0,0.6245634841948393,2.008679400534144,0:0.6246|1:0.0538|2:0.0534|3:0.0532|4:0.0530|5:0.0533|6:0.0555|7:0.0532
22,science_grade5_2015,science-grade5-2015.js,multiple-choice,"The greater the frequency of a sound wave, the--",0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
23,science_grade5_2015,science-grade5-2015.js,multiple-choice,"A student made the model showing the particles in a solid. To improve the model, the student should--",6,0.725381312738982,1.6189640142076933,0:0.0391|1:0.0392|2:0.0396|3:0.0392|4:0.0392|5:0.0391|6:0.7254|7:0.0391
24,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which substance produced during photosynthesis is represented by the X in the illustration?,7,0.29205949389232866,2.7558523430667243,0:0.0894|1:0.0841|2:0.0762|3:0.2258|4:0.0803|5:0.0755|6:0.0767|7:0.2921
25,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which of these animals is classified as a vertebrate?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
26,science_grade5_2015,science-grade5-2015.js,multiple-choice,"An electromagnet can be made using a battery, insulated wire, and--",4,0.6316141095150299,1.9836083729518703,0:0.0524|1:0.0525|2:0.0525|3:0.0530|4:0.6316|5:0.0524|6:0.0526|7:0.0530
27,science_grade5_2015,science-grade5-2015.js,multiple-choice,High and low tides on the coast are caused mostly by -,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
28,science_grade5_2015,science-grade5-2015.js,multiple-choice,The plant shown grows in swamps and produces an odor similar to a skunk. Why should people preserve a plant like the skunk cabbage?,2,0.3760829964096561,2.458758741299247,0:0.0529|1:0.0518|2:0.3761|3:0.2770|4:0.0506|5:0.0870|6:0.0539|7:0.0508
29,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which pair of organisms needs to switch places for the ocean food chain to be correct?,2,0.25580924679300826,2.697432370490546,0:0.0569|1:0.1884|2:0.2558|3:0.2442|4:0.0567|5:0.0569|6:0.0633|7:0.0777
30,science_grade5_2015,science-grade5-2015.js,multiple-choice,Students investigated how different colors of construction paper in a solar oven affect the heating of water. Which graph correctly represents the data for the brown construction paper?,3,0.3515177047038104,2.3175065649729722,0:0.0388|1:0.3480|2:0.0410|3:0.3515|4:0.0394|5:0.0387|6:0.1037|7:0.0388
31,science_grade5_2015,science-grade5-2015.js,multiple-choice,A student made a track for a toy sled using 4 different materials. At which section of the track is friction most likely to cause the greatest resistance to the motion of the toy sled?,6,0.41135490868206587,2.4055046622287404,0:0.1749|1:0.0356|2:0.0360|3:0.0442|4:0.1936|5:0.0357|6:0.4114|7:0.0686
32,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which pair of colors is in order from the longest wavelength of light in the visible spectrum to the shortest wavelength?,1,0.363287087873937,2.717553392639786,0:0.0925|1:0.3633|2:0.0861|3:0.0821|4:0.0805|5:0.1326|6:0.0821|7:0.0808
33,science_grade5_2015,science-grade5-2015.js,multiple-choice,"Based on the mineral identification table, which mineral belongs in square X of the flow chart?",0,0.6327170216230759,1.9746804133746818,0:0.6327|1:0.0479|2:0.0585|3:0.0475|4:0.0468|5:0.0472|6:0.0514|7:0.0679
34,science_grade5_2015,science-grade5-2015.js,multiple-choice,The conveyor belt moves the groceries by transforming electrical energy into--,2,0.6461020222819313,1.9310115856527736,0:0.0504|1:0.0505|2:0.6461|3:0.0505|4:0.0504|5:0.0504|6:0.0512|7:0.0504
35,science_grade5_2015,science-grade5-2015.js,multiple-choice,Students made a classroom barometer that can be used to measure--,1,0.33642941469827836,2.650090663285895,0:0.0674|1:0.3364|2:0.0673|3:0.0674|4:0.0924|5:0.0682|6:0.2330|7:0.0678
36,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which of these is an example of a behavioral adaptation?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
37,science_grade5_2015,science-grade5-2015.js,multiple-choice,Coal is important for Virginia because it--,6,0.3077516151920556,2.833937522962968,0:0.0985|1:0.0998|2:0.0990|3:0.0991|4:0.0985|5:0.0986|6:0.3078|7:0.0986
1,science_grade8_2015,science-grade8-2015.js,multiple-choice,"Sea anemones are poisonous. However, the clownfish has developed an outer layer of mucus which provides protection from the stinging cells of the sea anemone. The mucus is best described as--",5,0.6353917570516248,1.9695104548222195,0:0.0516|1:0.0506|2:0.0508|3:0.0546|4:0.0502|5:0.6354|6:0.0566|7:0.0502
2,science_grade8_2015,science-grade8-2015.js,multiple-choice,Hurricanes form in tropical waters between 8 and 20 degrees north and south of the equator. Hurricanes rarely form at higher latitudes because the water is too--,1,0.39754529717270654,2.372886214575716,0:0.0513|1:0.3975|2:0.0523|3:0.0523|4:0.0511|5:0.0518|6:0.0512|7:0.2925
3,science_grade8_2015,science-grade8-2015.js,multiple-choice,"On a small island, scientists observed and graphed changes in wolf and moose populations. From 1965 to 1970, which data pattern did scientists observe?",1,0.6552907883208793,1.8834355315329288,0:0.0452|1:0.6553|2:0.0423|3:0.0779|4:0.0523|5:0.0423|6:0.0423|7:0.0423
4,science_grade8_2015,science-grade8-2015.js,multiple-choice,A metal spoon was placed in a dish of ice cream and became cool. Which correctly describes the heat transfer process that resulted in the cooling of the spoon?,3,0.7049243103259909,1.7021195459389773,0:0.0397|1:0.0457|2:0.0399|3:0.7049|4:0.0396|5:0.0493|6:0.0409|7:0.0400
5,science_grade8_2015,science-grade8-2015.js,multiple-choice,"Students performed several trials using the laboratory setup shown. students were also given this hypothesis: If friction increases, then the rolling distance of a marble will decrease. What should be changed to best test this hypothesis?",4,0.23625668185695503,2.661684346208134,0:0.0533|1:0.1406|2:0.0425|3:0.2155|4:0.2363|5:0.2256|6:0.0433|7:0.0429
6,science_grade8_2015,science-grade8-2015.js,multiple-choice,A student recorded the temperature of an aquarium each hour for 8 hours. Which of these will best display the data the student collected?,6,0.7204769911333108,1.635639828021263,0:0.0362|1:0.0364|2:0.0370|3:0.0515|4:0.0455|5:0.0363|6:0.7205|7:0.0366
7,science_grade8_2015,science-grade8-2015.js,multiple-choice,A cold air mass moves underneath a warm air mass causing the warm air to rise. This event can best be identified as -,6,0.5717467184045976,2.187074562268404,0:0.0609|1:0.0657|2:0.0607|3:0.0604|4:0.0600|5:0.0602|6:0.5717|7:0.0603
8,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which body of water is often protected naturally from storms by barrier islands and also contains a mixture of fresh water and salt water?,1,0.6966604749739483,1.7369105311059099,0:0.0432|1:0.6967|2:0.0438|3:0.0435|4:0.0432|5:0.0433|6:0.0432|7:0.0432
9,science_grade8_2015,science-grade8-2015.js,multiple-select,Which three drawings best represent objects with kinetic energy?,2,0.4319000190471196,2.1937173375543235,0:0.0415|1:0.0410|2:0.4319|3:0.0410|4:0.0409|5:0.3185|6:0.0444|7:0.0409
10,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which of these best completes the Conversion Table?,0,0.39806250364913554,2.1885091851262475,0:0.3981|1:0.0402|2:0.0401|3:0.0402|4:0.0400|5:0.3573|6:0.0441|7:0.0400
11,science_grade8_2015,science-grade8-2015.js,multiple-choice,"A student measured the power of a motor operating at different temperatures. The student recorded a total of 11 measurements, one at each 2 degree interval between 10°C and 30°C. Which change in the procedure would most improve the validity of conclusions based on this investigation?",6,0.7236289274645422,1.624622054314321,0:0.0371|1:0.0371|2:0.0432|3:0.0372|4:0.0369|5:0.0378|6:0.7236|7:0.0471
12,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which of these has the strongest gravitational field?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
13,science_grade8_2015,science-grade8-2015.js,multiple-choice,Students placed steel wool in beakers of four different liquids in order of the most acidic to neutral. The students recorded their observations in the table. Which is the best conclusion based on the table?,6,0.32010657402719855,2.4550595532293618,0:0.3072|1:0.1516|2:0.0418|3:0.0420|4:0.0528|5:0.0423|6:0.3201|7:0.0421
14,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which is the result of using a more powerful motor to run an elevator?,7,0.4163657663478428,2.204559747148833,0:0.0422|1:0.0414|2:0.0432|3:0.0420|4:0.3324|5:0.0412|6:0.0413|7:0.4164
15,science_grade8_2015,science-grade8-2015.js,multiple-choice,A major scientific concern over nuclear energy is how to--,2,0.6461020222819313,1.9310115856527736,0:0.0504|1:0.0505|2:0.6461|3:0.0505|4:0.0504|5:0.0504|6:0.0512|7:0.0504
16,science_grade8_2015,science-grade8-2015.js,drag-drop,What are the ordered steps for cloud formation?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
17,science_grade8_2015,science-grade8-2015.js,multiple-choice,"Why is water known as the ""universal solvent""?",1,0.6966604749739483,1.7369105311059099,0:0.0432|1:0.6967|2:0.0438|3:0.0435|4:0.0432|5:0.0433|6:0.0432|7:0.0432
18,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which of these has been improved by genetic engineering?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
19,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which action will most reduce the use of nonrenewable energy resources in a school district?,2,0.5172646158490397,2.2695211022006325,0:0.0489|1:0.0494|2:0.5173|3:0.0499|4:0.0540|5:0.0676|6:0.0511|7:0.1619
20,science_grade8_2015,science-grade8-2015.js,multiple-choice,Sound waves are unable to travel through--,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
21,science_grade8_2015,science-grade8-2015.js,multiple-choice,"The speed of light is about 300,000,000 m/s. Which is the correct expression for the speed of light in scientific notation?",1,0.27636351571975093,2.8431324338779236,0:0.0841|1:0.2764|2:0.1194|3:0.1704|4:0.0835|5:0.0953|6:0.0872|7:0.0839
22,science_grade8_2015,science-grade8-2015.js,multiple-choice,"Which of these properties of an unknown liquid can be found using a beaker, a hot plate, and a temperature probe?",4,0.6316141095150299,1.9836083729518703,0:0.0524|1:0.0525|2:0.0525|3:0.0530|4:0.6316|5:0.0524|6:0.0526|7:0.0530
23,science_grade8_2015,science-grade8-2015.js,drag-drop,Place the terms in the order of the simplest level of organization to the most complex.,1,0.35737573407670986,2.7266777787975314,0:0.1003|1:0.3574|2:0.0816|3:0.0819|4:0.0808|5:0.1352|6:0.0818|7:0.0810
24,science_grade8_2015,science-grade8-2015.js,multiple-choice,"A group of campers travels to a cabin which has no electrical power. In order to provide the power for a heater and lights, which device would be appropriate?",1,0.3511346970453977,2.7440797307284788,0:0.0986|1:0.3511|2:0.0862|3:0.0837|4:0.0823|5:0.1294|6:0.0859|7:0.0828
