source_file,test_id,qid,type,clean_text,raw_text
reading-grade3-practice-2024.js,reading_endofcourse_practice_2024,25,multiple-choice,"Based on the poem, how does Bonnie first find out Steve is selling cherry juice?","Based on the poem, how does Bonnie first find out Steve is selling cherry juice?"
reading-grade3-practice-2024.js,reading_endofcourse_practice_2024,26,multiple-choice,Which question is answered in the poem?,Which question is answered in the poem?
reading-grade3-practice-2024.js,reading_endofcourse_practice_2024,27,multiple-choice,Which line from the poem is where the reader understands how the problem is solved?,Which line from the poem is where the reader understands how the problem is solved?
reading-grade3-practice-2024.js,reading_endofcourse_practice_2024,28,multiple-choice,How is Bonnie different from Steve?,How is Bonnie different from Steve?
reading-grade3-practice-2024.js,reading_endofcourse_practice_2024,29,multiple-choice,Bonnie and Steve end up sharing a stand because they —,Bonnie and Steve end up sharing a stand because they —
reading-grade4-2015.js,reading_grade4_2015,1,multiple-choice,Which question is answered in paragraph 5?,Which question is answered in paragraph 5?
reading-grade4-2015.js,reading_grade4_2015,2,multiple-choice,"Based on paragraph 6, Ben's mother may best be described as--","Based on paragraph 6, Ben's mother may best be described as--"
reading-grade4-2015.js,reading_grade4_2015,3,multiple-choice,A student asks this question after reading the story. What activity to ben and Mark choose first? Which paragraph answers this question?,"A student asks this question after reading the story. <div class=""passage-innerbox"">What activity to ben and Mark choose first?</div> Which paragraph answers this question?"
reading-grade4-2015.js,reading_grade4_2015,4,multiple-choice,Eli shows he wants to be Mark's friend by --,Eli shows he wants to be Mark's friend by --
reading-grade4-2015.js,reading_grade4_2015,5,multiple-choice,Ben agrees to go to camp because he--,Ben agrees to go to camp because he--
reading-grade4-2015.js,reading_grade4_2015,6,multiple-choice,Which sentence best supports the idea that Ben is excited about summer vacation at the beginning of the story?,Which sentence best supports the idea that Ben is excited about summer vacation at the beginning of the story?
reading-grade4-2015.js,reading_grade4_2015,7,multiple-choice,"Once summer is over, the three boys will most likely--","Once summer is over, the three boys will most likely--"
reading-grade4-2015.js,reading_grade4_2015,8,multiple-choice,Read this sentence from paragraph 2. Mud kept the houses cool from the soaring temperatures. Which word has the same meaning as soaring in this sentence?,"Read this sentence from paragraph 2. <div class=""passage-innerbox"">Mud kept the houses cool from the <u>soaring</u> temperatures.</div> Which word has the same meaning as <u>soaring</u> in this sentence?"
reading-grade4-2015.js,reading_grade4_2015,9,multiple-choice,"Which question is answered in the section titled ""Clothing and Hair""?","Which question is answered in the section titled ""Clothing and Hair""?"
reading-grade4-2015.js,reading_grade4_2015,10,multiple-choice,What is the main idea of paragraph 6?,What is the main idea of paragraph 6?
reading-grade4-2015.js,reading_grade4_2015,11,multiple-choice,Which of these best describes the roof of an ancient Egyptian home?,Which of these best describes the roof of an ancient Egyptian home?
reading-grade4-2015.js,reading_grade4_2015,12,multiple-choice,Information from the article shows that the ancient Egyptians were--,Information from the article shows that the ancient Egyptians were--
reading-grade4-2015.js,reading_grade4_2015,13,multiple-choice,Which sentence about this article is a fact?,Which sentence about this article is a fact?
reading-grade4-2015.js,reading_grade4_2015,14,multiple-choice,A student makes these notes about the article. Which of these belongs on the blank line?,"A student makes these notes about the article. <br><img src=""images/14.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which of these belongs on the blank line?"
reading-grade4-2015.js,reading_grade4_2015,15,multiple-choice,Which sentence is most likely true about the ancient Egyptians?,Which sentence is most likely true about the ancient Egyptians?
reading-grade4-2015.js,reading_grade4_2015,16,multiple-choice,"Read this sentence from the flier. Teddy bears, posters, games, stickers, and pencils are just some of the prizes for the luck y winners. In which word does - y mean the same as it does in luck y ?","Read this sentence from the flier. <div class=""passage-innerbox"">Teddy bears, posters, games, stickers, and pencils are just some of the prizes for the luck<u>y</u> winners.</div> In which word does -<u>y</u> mean the same as it does in luck<u>y</u>?"
reading-grade4-2015.js,reading_grade4_2015,17,multiple-choice,Complete this list of school fair activities.,"Complete this list of school fair activities. <br><img src=""images/17.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>"
reading-grade4-2015.js,reading_grade4_2015,18,multiple-choice,Money earned during the fundraisers will be used to pay for--,Money earned during the fundraisers will be used to pay for--
reading-grade4-2015.js,reading_grade4_2015,19,multiple-choice,The principal will sit in the dunking booth most likely because he wants to--,The principal will sit in the dunking booth most likely because he wants to--
reading-grade4-2015.js,reading_grade4_2015,20,multiple-choice,What is the main reason the author wrote the flier?,What is the main reason the author wrote the flier?
reading-grade4-2015.js,reading_grade4_2015,21,multiple-choice,Which sentence about the flier is an opinion?,Which sentence about the flier is an opinion?
reading-grade4-2015.js,reading_grade4_2015,22,multiple-choice,"Read this sentence. The factory will manufacture new tractors and other farm machines. In this sentence, the word manufacture means--","Read this sentence. <div class=""passage-innerbox"">The factory will <u>manufacture</u> new tractors and other farm machines.</div> In this sentence, the word <u>manufacture</u> means--"
reading-grade4-2015.js,reading_grade4_2015,23,multiple-choice,In which sentence is the underlined word used correctly?,In which sentence is the underlined word used correctly?
reading-grade4-2015.js,reading_grade4_2015,24,multiple-choice,Select the meaning of rich as used in this sentence. I could barely finish my slice of that rich chocolate cake.,"Select the meaning of <u>rich</u> as used in this sentence. <div class=""passage-innerbox"">I could barely finish my slice of that <u>rich</u> chocolate cake.</div>"
reading-grade4-2015.js,reading_grade4_2015,25,multiple-choice,"Read paragraph 7. ""You won again,"" Sidney muttered, and his head drooped. Which sentence tells why Sidney is acting this way?","Read paragraph 7. <div class=""passage-innerbox"">""You won again,"" Sidney muttered, and his head drooped.</div> Which sentence tells why Sidney is acting this way?"
reading-grade4-2015.js,reading_grade4_2015,26,multiple-choice,"Read these sentences from paragraph 18. ""No, no,"" argued Alligator. ""I was just yawning."" The author includes this information to show that Alligator is--","Read these sentences from paragraph 18. <div class=""passage-innerbox"">""No, no,"" argued Alligator. ""I was just yawning.""</div> The author includes this information to show that Alligator is--"
reading-grade4-2015.js,reading_grade4_2015,27,multiple-choice,Which sentence about the story best shows that Max is careful?,Which sentence about the story best shows that Max is careful?
reading-grade4-2015.js,reading_grade4_2015,28,multiple-choice,Complete this web with the most appropriate option for the blank circle.,"Complete this web with the most appropriate option for the blank circle. <br><img src=""images/28.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>"
reading-grade4-2015.js,reading_grade4_2015,29,multiple-choice,Which lesson does Sidney leam in the story?,Which lesson does Sidney leam in the story?
reading-grade4-2015.js,reading_grade4_2015,30,multiple-choice,Which detail about the setting is most important to the story?,Which detail about the setting is most important to the story?
reading-grade4-2015.js,reading_grade4_2015,31,multiple-choice,"Based on lines 1-4 of the poem, which sentence is correct?","Based on lines 1-4 of the poem, which sentence is correct?"
reading-grade4-2015.js,reading_grade4_2015,32,multiple-choice,The author includes lines 7 and 8 to--,The author includes lines 7 and 8 to--
reading-grade4-2015.js,reading_grade4_2015,33,multiple-choice,Which of these are the thieves trying to find?,Which of these are the thieves trying to find?
reading-grade4-2015.js,reading_grade4_2015,34,multiple-choice,What is the speaker doing in the poem?,What is the speaker doing in the poem?
reading-grade4-2015.js,reading_grade4_2015,35,multiple-choice,"In paragraph 3, what does crushed mean?","In paragraph 3, what does <u>crushed</u> mean?"
reading-grade4-2015.js,reading_grade4_2015,36,multiple-choice,Which choice best completes this cause-and-effect chart?,"Which choice best completes this cause-and-effect chart? <br><img src=""images/36.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img>"
reading-grade4-2015.js,reading_grade4_2015,37,multiple-choice,Which sentence about the article is an opinion?,Which sentence about the article is an opinion?
reading-grade4-2015.js,reading_grade4_2015,38,multiple-choice,Complete these notes.,"Complete these notes. <br><img src=""images/38.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img>"
reading-grade4-2015.js,reading_grade4_2015,39,multiple-choice,The main reason the author wrote this article is to--,The main reason the author wrote this article is to--
reading-grade4-2015.js,reading_grade4_2015,40,multiple-choice,Which two words are synonyms?,Which two words are synonyms?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,1,multiple-choice,The details in paragraphs 6-8 show--,The details in paragraphs 6-8 show--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,2,multiple-choice,Paragraphs 11-14 show that Callie's mother--,Paragraphs 11-14 show that Callie's mother--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,3,multiple-choice,Paragraph 15 is mostly about the way Callie--,Paragraph 15 is mostly about the way Callie--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,4,multiple-choice,Why does Mrs. Baker need Callie's help?,Why does Mrs. Baker need Callie's help?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,5,multiple-choice,Which heading would be best for paragraph 2?,Which heading would be best for paragraph 2?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,6,multiple-choice,Read this dictionary entry. support (sə-pôrt') v. 1. To give help. 2. To hold up. 3. To keep strong. 4. To provide for. Which meaning of support is used in paragraph 4?,"Read this dictionary entry. <div class=""passage-dicbox""><b>support</b> (sə-pôrt') <i>v.</i> <b>1.</b> To give help. <b>2.</b> To hold up. <b>3.</b> To keep strong. <b>4.</b> To provide for.</div> Which meaning of <u>support</u> is used in paragraph 4?"
reading-grade4-practice-2024.js,reading_grade4_practice_2024,7,multiple-choice,The author includes paragraphs 5 and 6 most likely to--,The author includes paragraphs 5 and 6 most likely to--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,8,multiple-choice,Which sentence about the Ice Hotel is an opinion?,Which sentence about the Ice Hotel is an opinion?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,9,multiple-choice,Which detail about the hotel most likely attracts visitors' attention?,Which detail about the hotel most likely attracts visitors' attention?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,10,multiple-choice,Branch Rickey wanted Jackie to be part of the Brooklyn Dodgers because--,Branch Rickey wanted Jackie to be part of the Brooklyn Dodgers because--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,11,multiple-choice,The author wrote this article most likely to--,The author wrote this article most likely to--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,12,multiple-choice,"Based on lines 1-4 of the poem, which sentence is correct?","Based on lines 1-4 of the poem, which sentence is correct?"
reading-grade4-practice-2024.js,reading_grade4_practice_2024,13,multiple-choice,Lines 5-8 are important to the poem because they reveal--,Lines 5-8 are important to the poem because they reveal--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,14,multiple-choice,The thieves are out at night because they are--,The thieves are out at night because they are--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,15,multiple-choice,What is the speaker doing in the poem?,What is the speaker doing in the poem?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,16,multiple-choice,The author includes the first paragraph in order to--,The author includes the first paragraph in order to--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,17,multiple-choice,"Read this paragraph from the introduction. Visitors are cautioned to pay attention to the surroundings while in these areas. This is a wild place with unpredictable weather changes. With miles of woods and few roads, rescue is difficult or impossible. All visitors are responsible for exploring the area safely. What does cautioned mean?","Read this paragraph from the introduction. <div class=""passage-innerbox"">Visitors are <u>cautioned</u> to pay attention to the surroundings while in these areas. This is a wild place with unpredictable weather changes. With miles of woods and few roads, rescue is difficult or impossible. All visitors are responsible for exploring the area safely.</div> What does <u>cautioned</u> mean?"
reading-grade4-practice-2024.js,reading_grade4_practice_2024,18,multiple-choice,"Read this thesaurus entry. complete adj. - entire, finished, perfect, total. Which word best replaces complete in the ""Hiking Essentials"" section?","Read this thesaurus entry. <div class=""passage-dicbox""><b>complete</b> <i>adj.</i> - entire, finished, perfect, total.</div> Which word best replaces <u>complete</u> in the ""Hiking Essentials"" section?"
reading-grade4-practice-2024.js,reading_grade4_practice_2024,19,multiple-choice,"Based on the information in the ""Keep an Eye to the Sky"" section, the reader can tell that the weather--","Based on the information in the ""Keep an Eye to the Sky"" section, the reader can tell that the weather--"
reading-grade4-practice-2024.js,reading_grade4_practice_2024,20,multiple-choice,In which section would the author most likely add information about planning when to hike?,In which section would the author most likely add information about planning when to hike?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,21,multiple-choice,The flier shows that Thatcher National Wilderness Area has all of these EXCEPT--,The flier shows that Thatcher National Wilderness Area has all of these EXCEPT--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,22,multiple-choice,Which sentence is the best summary of the flier?,Which sentence is the best summary of the flier?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,23,multiple-choice,The author includes information about the setting in paragraph 1 to--,The author includes information about the setting in paragraph 1 to--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,24,multiple-choice,Why does the author include paragraph 4?,Why does the author include paragraph 4?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,25,multiple-choice,What is paragraph 13 mainly about?,What is paragraph 13 mainly about?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,26,multiple-choice,Why does Papa tell Benjamin that he can pack two books on the wagon?,Why does Papa tell Benjamin that he can pack two books on the wagon?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,27,multiple-choice,Benjamin begins thinking of faraway places when he--,Benjamin begins thinking of faraway places when he--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,28,multiple-choice,What is the main conflict of the story?,What is the main conflict of the story?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,29,multiple-choice,What is the most important reason Miss Cotter tells Benjamin about Mr. Peters?,What is the most important reason Miss Cotter tells Benjamin about Mr. Peters?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,30,multiple-choice,"After Benjamin reads the letter, he most likely feels--","After Benjamin reads the letter, he most likely feels--"
reading-grade4-practice-2024.js,reading_grade4_practice_2024,31,multiple-choice,Which word is a synonym for settle as it is used in paragraph 1?,Which word is a synonym for <u>settle</u> as it is used in paragraph 1?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,32,multiple-choice,What does jolt mean in paragraph 2?,What does <u>jolt</u> mean in paragraph 2?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,33,multiple-choice,"Which question is answered in the ""Searching for a Buried Treasure"" section of the article?","Which question is answered in the ""Searching for a Buried Treasure"" section of the article?"
reading-grade4-practice-2024.js,reading_grade4_practice_2024,34,multiple-choice,Paragraph 11 helps the reader to understand that the pioneers--,Paragraph 11 helps the reader to understand that the pioneers--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,35,multiple-choice,Which sentence best states the main idea of paragraph 14?,Which sentence best states the main idea of paragraph 14?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,36,multiple-choice,"According to the article, which part of the ship was uncovered first?","According to the article, which part of the ship was uncovered first?"
reading-grade4-practice-2024.js,reading_grade4_practice_2024,37,multiple-choice,In which word does - al have the same meaning as it does in sign al ?,In which word does -<u>al</u> have the same meaning as it does in sign<u>al</u>?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,38,multiple-choice,"According to the article, the objects that were discovered showed--","According to the article, the objects that were discovered showed--"
reading-grade4-practice-2024.js,reading_grade4_practice_2024,39,multiple-choice,The accident most likely happened because the--,The accident most likely happened because the--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,40,multiple-choice,Which sentence did the author include in the article to suggest that the project was expensive?,Which sentence did the author include in the article to suggest that the project was expensive?
reading-grade4-practice-2024.js,reading_grade4_practice_2024,41,multiple-choice,The author most likely wrote the article to--,The author most likely wrote the article to--
reading-grade4-practice-2024.js,reading_grade4_practice_2024,42,multiple-choice,The article supports the idea that--,The article supports the idea that--
reading-grade5-2015.js,reading_grade5_2015,1,multiple-choice,What does the word devised mean in paragraph 2?,What does the word <u>devised</u> mean in paragraph 2?
reading-grade5-2015.js,reading_grade5_2015,2,multiple-choice,"At the beginning of the story, what does Charlie think about the morning news program?","At the beginning of the story, what does Charlie think about the morning news program?"
reading-grade5-2015.js,reading_grade5_2015,3,multiple-choice,"Charlie's mother calls him an ""experimenter"" because he--","Charlie's mother calls him an ""experimenter"" because he--"
reading-grade5-2015.js,reading_grade5_2015,4,multiple-choice,What happens as Charlie walks to his classroom?,What happens as Charlie walks to his classroom?
reading-grade5-2015.js,reading_grade5_2015,5,multiple-choice,Why does Charlie wait until after school to share his idea with Mrs. Barnes?,Why does Charlie wait until after school to share his idea with Mrs. Barnes?
reading-grade5-2015.js,reading_grade5_2015,6,multiple-choice,"Based on the ending of the story, what will Charlie most likely do during the next school news program?","Based on the ending of the story, what will Charlie most likely do during the next school news program?"
reading-grade5-2015.js,reading_grade5_2015,7,multiple-choice,Which would be the best heading for paragraph 2?,Which would be the best heading for paragraph 2?
reading-grade5-2015.js,reading_grade5_2015,8,multiple-choice,How is the information in paragraphs 5 and 6 organized?,How is the information in paragraphs 5 and 6 organized?
reading-grade5-2015.js,reading_grade5_2015,9,multiple-choice,Which sentence supports the idea that blobfish are rarely seen by people?,Which sentence supports the idea that blobfish are rarely seen by people?
reading-grade5-2015.js,reading_grade5_2015,10,multiple-choice,"Based on this article, what does the author most likely believe?","Based on this article, what does the author most likely believe?"
reading-grade5-2015.js,reading_grade5_2015,11,multiple-choice,Which sentence from the article is an opinion?,Which sentence from the article is an opinion?
reading-grade5-2015.js,reading_grade5_2015,12,multiple-choice,"Read this sentence from paragraph 3. On the drive from Arlington that morning, Rachel listened to her family's excited chatter about their trip. Which word would be the best synonym for the word chatter as it is used in this sentence?","Read this sentence from paragraph 3. <div class=""passage-innerbox"">On the drive from Arlington that morning, Rachel listened to her family's excited <u>chatter</u> about their trip.</div> Which word would be the best synonym for the word <u>chatter</u> as it is used in this sentence?"
reading-grade5-2015.js,reading_grade5_2015,13,multiple-choice,"As Rachel approaches the camp activity areas, she discovers that all of them--","As Rachel approaches the camp activity areas, she discovers that all of them--"
reading-grade5-2015.js,reading_grade5_2015,14,multiple-choice,Rachel's main conflict in the story is with--,Rachel's main conflict in the story is with--
reading-grade5-2015.js,reading_grade5_2015,15,multiple-choice,What changes Rachel's mind about the camp?,What changes Rachel's mind about the camp?
reading-grade5-2015.js,reading_grade5_2015,16,multiple-choice,Rachel wants to stay home for the summer because she--,Rachel wants to stay home for the summer because she--
reading-grade5-2015.js,reading_grade5_2015,17,multiple-choice,Which quality do Lyla and Sarah share?,Which quality do Lyla and Sarah share?
reading-grade5-2015.js,reading_grade5_2015,18,multiple-choice,"Based on the recipe, a reader should consider cooking syrup in order to--","Based on the recipe, a reader should consider cooking syrup in order to--"
reading-grade5-2015.js,reading_grade5_2015,19,multiple-choice,Which sentence is a fact based on the recipe?,Which sentence is a fact based on the recipe?
reading-grade5-2015.js,reading_grade5_2015,20,multiple-choice,"If the author had included reasons for using honey instead of sugar, in which section would it appear?","If the author had included reasons for using honey instead of sugar, in which section would it appear?"
reading-grade5-2015.js,reading_grade5_2015,21,multiple-choice,"If a person wants extra flavor in the syrup, at which step in the recipe would lemon juice be added?","If a person wants extra flavor in the syrup, at which step in the recipe would lemon juice be added?"
reading-grade5-2015.js,reading_grade5_2015,22,multiple-select,Which words from this history textbook are synonyms?,Which words from this history textbook are synonyms?
reading-grade5-2015.js,reading_grade5_2015,23,multiple-choice,Which sentence contains an example of figurative language?,Which sentence contains an example of figurative language?
reading-grade5-2015.js,reading_grade5_2015,24,multiple-choice,Read this dictionary entry. prime (prīm) adj 1. Of main importance. 2. Of the finest quality. 3. Evenly divisible only by itself and one. n. 4. A time of strength or success in a person's life. Which sentence is an example of definition 2?,"Read this dictionary entry. <div class=""passage-dicbox""><b>prime</b> (prīm) <i>adj</i> <b>1.</b> Of main importance. <b>2.</b> Of the finest quality. <b>3.</b> Evenly divisible only by itself and one. <i>n.</i> <b>4.</b> A time of strength or success in a person's life.</div> Which sentence is an example of definition 2?"
reading-grade5-2015.js,reading_grade5_2015,25,multiple-choice,"Read this sentence from paragraph 6. Since catching a glimpse of Earth from space will be the main reason most guests want to travel to a space hotel, they will be able to open and close viewing windows and watch as the hotel orbits Earth 15 times a day. Which word is a homophone for main ?","Read this sentence from paragraph 6. <div class=""passage-innerbox"">Since catching a glimpse of Earth from space will be the <u>main</u> reason most guests want to travel to a space hotel, they will be able to open and close viewing windows and watch as the hotel orbits Earth 15 times a day.</div> Which word is a homophone for <u>main</u>?"
reading-grade5-2015.js,reading_grade5_2015,26,multiple-choice,Paragraphs 6 and 7 mainly provide details about the--,Paragraphs 6 and 7 mainly provide details about the--
reading-grade5-2015.js,reading_grade5_2015,27,multiple-choice,What would an illustration of the outside of the space hotel best help the reader understand?,What would an illustration of the outside of the space hotel best help the reader understand?
reading-grade5-2015.js,reading_grade5_2015,28,multiple-choice,"According to the article, how many guests will the first space hotel hold at one time?","According to the article, how many guests will the first space hotel hold at one time?"
reading-grade5-2015.js,reading_grade5_2015,29,multiple-choice,"Based on the article, space hotel guests would wear Velcro suits mainly to--","Based on the article, space hotel guests would wear Velcro suits mainly to--"
reading-grade5-2015.js,reading_grade5_2015,30,multiple-choice,Which sentence would best belong in a summary of the article?,Which sentence would best belong in a summary of the article?
reading-grade5-2015.js,reading_grade5_2015,31,multiple-choice,What is the effect of the cause shown below? Cause: Four companies form Galactic Suite Limited.,"What is the effect of the cause shown below? <br>Cause:<div class=""passage-innerbox"">Four companies form Galactic Suite Limited.</div>"
reading-grade5-2015.js,reading_grade5_2015,32,multiple-choice,What is the best title for these notes? Receive 16 weeks of astronaut training Experience conditions of life in space Take a day-and-a-half spacecraft trip,What is the best title for these notes? <br><ul><li>Receive 16 weeks of astronaut training</li><li>Experience conditions of life in space</li><li>Take a day-and-a-half spacecraft trip</li></ul>
reading-grade5-2015.js,reading_grade5_2015,33,multiple-choice,The main idea of the article is that space travel--,The main idea of the article is that space travel--
reading-grade5-2015.js,reading_grade5_2015,34,multiple-choice,"What is the root word in ""weightlessness""?","What is the root word in ""weightlessness""?"
reading-grade5-2015.js,reading_grade5_2015,35,multiple-choice,The poet includes lines 1 and 2 most likely to--,The poet includes lines 1 and 2 most likely to--
reading-grade5-2015.js,reading_grade5_2015,36,multiple-choice,Nellie Bly writes about her journey for New York World because she wants to--,Nellie Bly writes about her journey for <i>New York World</i> because she wants to--
reading-grade5-2015.js,reading_grade5_2015,37,multiple-choice,Nellie Bly's boss most likely believes that women--,Nellie Bly's boss most likely believes that women--
reading-grade5-2015.js,reading_grade5_2015,38,multiple-choice,Which question presents one problem Nellie faced during her trip?,Which question presents one problem Nellie faced during her trip?
reading-grade5-2015.js,reading_grade5_2015,39,multiple-choice,Which of these is the best summary of the poem?,Which of these is the best summary of the poem?
reading-grade5-2015.js,reading_grade5_2015,40,multiple-choice,Which root word has a prefix and a suffix?,Which root word has a prefix and a suffix?
reading-grade5-practice-2024.js,reading_grade5_practice_2024,1,multiple-choice,The author's purpose in the first paragraph is to--,The author's purpose in the first paragraph is to--
reading-grade5-practice-2024.js,reading_grade5_practice_2024,2,multiple-choice,Read these sentences from paragraph 3. Jefferson brought seeds and plants back from his travels. He even tried to grow broccoli from Italy and peppers from Mexico. Which word from a glossary entry best describes Jefferson's plants in these sentences?,"Read these sentences from paragraph 3. <div class=""passage-innerbox"">Jefferson brought seeds and plants back from his travels. He even tried to grow broccoli from Italy and peppers from Mexico.</div> Which word from a glossary entry best describes Jefferson's plants in these sentences?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,3,multiple-choice,The idea that Monticello continues to attract attention is best supported by the fact that--,The idea that Monticello continues to attract attention is best supported by the fact that--
reading-grade5-practice-2024.js,reading_grade5_practice_2024,4,multiple-choice,"According to the article, how was Jefferson different from most American farmers of his time?","According to the article, how was Jefferson different from most American farmers of his time?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,5,multiple-choice,"In paragraph 7, what does the word rifling mean?","In paragraph 7, what does the word <u>rifling</u> mean?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,6,multiple-choice,The resolution of the story occurs when Leroy--,The resolution of the story occurs when Leroy--
reading-grade5-practice-2024.js,reading_grade5_practice_2024,7,multiple-choice,Leroy first begins to understand the value of hard work when he--,Leroy first begins to understand the value of hard work when he--
reading-grade5-practice-2024.js,reading_grade5_practice_2024,8,multiple-choice,"After Leroy decides to help Grandma Etta, why must they wait several days before making the soup?","After Leroy decides to help Grandma Etta, why must they wait several days before making the soup?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,9,multiple-choice,Leroy performed all of these chores for Grandma Etta EXCEPT--,Leroy performed all of these chores for Grandma Etta EXCEPT--
reading-grade5-practice-2024.js,reading_grade5_practice_2024,10,multiple-choice,"If the story were told from Grandma Etta's point of view, the reader would understand why--","If the story were told from Grandma Etta's point of view, the reader would understand why--"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,11,multiple-choice,The idea that ancient people had powerful imaginations is supported by the fact that they--,The idea that ancient people had powerful imaginations is supported by the fact that they--
reading-grade5-practice-2024.js,reading_grade5_practice_2024,12,multiple-choice,The main idea of the article is that the one-horned deer —,The main idea of the article is that the one-horned deer —
reading-grade5-practice-2024.js,reading_grade5_practice_2024,13,multiple-choice,Which detail would best belong in a summary of the article?,Which detail would best belong in a summary of the article?
reading-grade5-practice-2024.js,reading_grade5_practice_2024,14,multiple-choice,Which of these is the best summary of the poem?,Which of these is the best summary of the poem?
reading-grade5-practice-2024.js,reading_grade5_practice_2024,15,multiple-choice,"In ""Born in the Desert,"" the reader can tell that Rahim first becomes nervous when he--","In ""Born in the Desert,"" the reader can tell that Rahim first becomes nervous when he--"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,16,multiple-choice,"Which sentence from ""Born in the Desert"" is the best example of a comparison?","Which sentence from ""Born in the Desert"" is the best example of a comparison?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,17,multiple-choice,"Read this list. According to ""Buddies Make a Difference,"" which activity belongs on the list?","Read this list. <br><img src=""images/17.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> According to ""Buddies Make a Difference,"" which activity belongs on the list?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,18,multiple-choice,"Fifth graders are buddies in ""Buddies Make a Difference"" because they--","Fifth graders are buddies in ""Buddies Make a Difference"" because they--"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,19,multiple-choice,"Rahim from ""Born in the Desert"" and Tim from ""Buddies Make a Difference"" both--","Rahim from ""Born in the Desert"" and Tim from ""Buddies Make a Difference"" both--"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,20,multiple-choice,"What is the main idea of the section titled ""Prospecting: Then and Now""?","What is the main idea of the section titled ""Prospecting: Then and Now""?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,21,multiple-choice,"According to step 3 of the ""Panning Instructions"" section, the main effect of swirling the pan in the water is to--","According to step 3 of the ""Panning Instructions"" section, the main effect of swirling the pan in the water is to--"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,22,multiple-choice,"Which detail would be the least important to include in a summary of the section ""Panning Instructions""?","Which detail would be the least important to include in a summary of the section ""Panning Instructions""?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,23,multiple-choice,"In addition to providing light to visitors, using electric power lines in the mine will--","In addition to providing light to visitors, using electric power lines in the mine will--"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,24,multiple-choice,"Based on the ""Panning Instructions"" section, everything may fall out of the pan if the--","Based on the ""Panning Instructions"" section, everything may fall out of the pan if the--"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,25,multiple-choice,"If the author added additional questions about panning to the ""Frequently Asked Questions"" section, which would be least useful to the reader?","If the author added additional questions about panning to the ""Frequently Asked Questions"" section, which would be least useful to the reader?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,26,multiple-choice,"What does the word processing mean in the section ""How long should I plan to stay at the mine""?","What does the word <u>processing</u> mean in the section ""How long should I plan to stay at the mine""?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,27,multiple-choice,"Based on the brochure, which location is NOT a place prospectors mine for minerals?","Based on the brochure, which location is NOT a place prospectors mine for minerals?"
