qid,test_id,source_file,type,question_text,word_count,dominant_topic,dominant_topic_probability,topic_entropy_bits,topic_distribution
5,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Remains of ancient life are most often preserved through which process?,6,7,0.8749818,0.8945859670639038,0:0.0179|1:0.0179|2:0.0179|3:0.0179|4:0.0179|5:0.0179|6:0.0179|7:0.8750
6,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Environmental effects of the impact of a meteorite 66.4 million years ago may have led to the extinction of many species on Earth. Which evidence best supports this theory?,17,2,0.9513716,0.417059063911438,0:0.0069|1:0.0069|2:0.9514|3:0.0069|4:0.0069|5:0.0069|6:0.0069|7:0.0069
7,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,"When a river flows into a lake, the velocity of the water decreases. Which sediments will most likely be in the numbered locations?",10,1,0.9204143,0.6241430044174194,0:0.0114|1:0.9204|2:0.0114|3:0.0114|4:0.0114|5:0.0114|6:0.0114|7:0.0114
8,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,Which type of rock is formed by each process?,4,4,0.57958823,1.7647398710250854,0:0.0250|1:0.0250|2:0.0250|3:0.0250|4:0.5796|5:0.0250|6:0.0250|7:0.2704
9,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"A student hypothesizes that water from infrequently used school faucets contains more chemical impurities than the water from frequently used faucets. At the same time of day, the student uses a water test kit to measure the water impurities from the different faucets. Which is the manipulated variable in this investigation?",29,5,0.9708161,0.27221226692199707,0:0.0042|1:0.0042|2:0.0042|3:0.0042|4:0.0042|5:0.9708|6:0.0042|7:0.0042
10,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which coordinates identify a location north of a city that has a latitude of 38.0°N and a longitude of 25.0°W?,7,0,0.8905984,0.8052375912666321,0:0.8906|1:0.0156|2:0.0156|3:0.0156|4:0.0156|5:0.0156|6:0.0156|7:0.0156
11,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,At which range of altitude is air pressure closest to 40 kPa based on these data?,8,5,0.9027498,0.7332335114479065,0:0.0139|1:0.0139|2:0.0139|3:0.0139|4:0.0139|5:0.9027|6:0.0139|7:0.0139
12,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which was the first object made by humans to orbit Earth?,6,4,0.87496203,0.8946969509124756,0:0.0179|1:0.0179|2:0.0179|3:0.0179|4:0.8750|5:0.0179|6:0.0179|7:0.0179
13,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Under which condition would a lowering of the water table most likely occur?,7,0,0.89046645,0.8060071468353271,0:0.8905|1:0.0156|2:0.0156|3:0.0156|4:0.0156|5:0.0157|6:0.0156|7:0.0157
14,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,This weather map helps to predict the location where a storm will occur by giving which type of information?,10,7,0.9204225,0.6240909099578857,0:0.0114|1:0.0114|2:0.0114|3:0.0114|4:0.0114|5:0.0114|6:0.0114|7:0.9204
15,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Spacecraft traveling to Jupiter from Earth would most likely have to navigate through or around which natural obstacle?,10,7,0.9204233,0.6240858435630798,0:0.0114|1:0.0114|2:0.0114|3:0.0114|4:0.0114|5:0.0114|6:0.0114|7:0.9204
16,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"A geologist studying volcanic activity is collecting rocks that formed from hot, molten magma. What type of rock is the geologist collecting?",14,4,0.9416552,0.48463332653045654,0:0.0083|1:0.0083|2:0.0083|3:0.0083|4:0.9417|5:0.0083|6:0.0083|7:0.0083
17,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which substance is a mixture of organic matter and weathered rock?,6,4,0.8749534,0.8947455286979675,0:0.0179|1:0.0179|2:0.0179|3:0.0179|4:0.8750|5:0.0179|6:0.0179|7:0.0179
18,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which natural process is the main cause of the ocean currents shown?,7,5,0.89051056,0.8057496547698975,0:0.0156|1:0.0156|2:0.0156|3:0.0156|4:0.0156|5:0.8905|6:0.0156|7:0.0157
19,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Determining how the sea floor changes over time has given scientists information about the —,8,0,0.9026886,0.7336025238037109,0:0.9027|1:0.0139|2:0.0139|3:0.0139|4:0.0139|5:0.0139|6:0.0139|7:0.0139
20,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Why do regions of the world near the equator (0° latitude) have a more consistent climate than regions at middle latitudes?,10,5,0.92042804,0.6240559816360474,0:0.0114|1:0.0114|2:0.0114|3:0.0114|4:0.0114|5:0.9204|6:0.0114|7:0.0114
21,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"In order to protect aquifers near landfills, material is placed under the soil to prevent pollution. Which property must the protective material possess?",15,0,0.9452989,0.4596065878868103,0:0.9453|1:0.0078|2:0.0078|3:0.0078|4:0.0078|5:0.0078|6:0.0078|7:0.0078
22,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which is a characteristic of all nonfoliated metamorphic rocks?,4,6,0.8249533,1.1605385541915894,0:0.0250|1:0.0250|2:0.0250|3:0.0250|4:0.0250|5:0.0250|6:0.8250|7:0.0250
23,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Students made a hydrometer by sealing the end of a straw with wax and adding some sand until the hydrometer barely floated in fresh water. The diagram shows what the students observed when they used the hydrometer to test water from three different sites. Each water sample had the same temperature. Which of these explanations best fits these observations?,32,1,0.9734718,0.2511441707611084,0:0.0038|1:0.9735|2:0.0038|3:0.0038|4:0.0038|5:0.0038|6:0.0038|7:0.0038
24,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,The cleavage properties of mica result from the —,4,4,0.8249595,1.1605072021484375,0:0.0250|1:0.0250|2:0.0250|3:0.0250|4:0.8250|5:0.0250|6:0.0250|7:0.0250
25,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,A star begins its formation as gravitational forces cause instability within a —,8,1,0.90271884,0.7334195375442505,0:0.0139|1:0.9027|2:0.0139|3:0.0139|4:0.0139|5:0.0139|6:0.0139|7:0.0139
26,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,The diagram represents areas below the surface of Earth in which fossils have been found. The fossil located in which labeled area is most likely the oldest?,13,3,0.93744826,0.5130970478057861,0:0.0089|1:0.0089|2:0.0089|3:0.9374|4:0.0089|5:0.0089|6:0.0089|7:0.0089
27,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which structure is most similar to an alluvial fan in formation and composition?,6,5,0.87492275,0.8949177265167236,0:0.0179|1:0.0179|2:0.0179|3:0.0179|4:0.0179|5:0.8749|6:0.0179|7:0.0179
28,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,Label these ocean features.,3,3,0.7811423,1.3724876642227173,0:0.0313|1:0.0313|2:0.0313|3:0.7811|4:0.0313|5:0.0313|6:0.0313|7:0.0313
29,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Scientists study small pockets of air trapped deep within frozen glaciers. What are scientists trying to understand about the climate of Earth by analyzing these ice samples?,18,4,0.95392466,0.39883512258529663,0:0.0066|1:0.0066|2:0.0066|3:0.0066|4:0.9539|5:0.0066|6:0.0066|7:0.0066
30,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,The picture shows a sinkhole. Which of these most likely caused this sinkhole to form?,7,4,0.8905501,0.8055192232131958,0:0.0156|1:0.0156|2:0.0156|3:0.0156|4:0.8906|5:0.0156|6:0.0156|7:0.0156
31,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which Virginia watershed has the greatest impact in the state due to its size?,7,5,0.8905958,0.8052525520324707,0:0.0156|1:0.0156|2:0.0156|3:0.0156|4:0.0156|5:0.8906|6:0.0156|7:0.0156
32,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which mineral is most likely an ingredient used in baby powder?,6,1,0.87491477,0.8949626684188843,0:0.0179|1:0.8749|2:0.0179|3:0.0179|4:0.0179|5:0.0179|6:0.0179|7:0.0179
33,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Pollution due to coal burning most frequently tends to affect lakes by —,8,7,0.9027567,0.7331924438476562,0:0.0139|1:0.0139|2:0.0139|3:0.0139|4:0.0139|5:0.0139|6:0.0139|7:0.9028
34,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Some ponds are designed to increase the amount of water seeping into the ground. These types of ponds will fail to work properly in —,12,0,0.93267566,0.5448610186576843,0:0.9327|1:0.0096|2:0.0096|3:0.0096|4:0.0096|5:0.0096|6:0.0096|7:0.0096
35,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which action would most likely reduce concerns about how strip mining can harm the environment?,9,7,0.912476,0.6738616228103638,0:0.0125|1:0.0125|2:0.0125|3:0.0125|4:0.0125|5:0.0125|6:0.0125|7:0.9125
36,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,Identify the geologic time in which these organisms first appeared.,6,1,0.8748507,0.8953219652175903,0:0.0179|1:0.8749|2:0.0179|3:0.0179|4:0.0179|5:0.0179|6:0.0179|7:0.0179
37,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Crushed stone is an economic resource that is second only to coal in Virginia. How is crushed stone mainly used?,11,4,0.92705345,0.581611692905426,0:0.0104|1:0.0104|2:0.0104|3:0.0104|4:0.9271|5:0.0104|6:0.0104|7:0.0104
38,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,A student hypothesizes that a sample of rock formed from ocean sediments. Which would best help the student support this hypothesis?,13,5,0.9374556,0.5130476951599121,0:0.0089|1:0.0089|2:0.0089|3:0.0089|4:0.0089|5:0.9375|6:0.0089|7:0.0089
39,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"About 2.0 billion years ago, complex organisms began to inhabit Earth. These complex organisms developed primarily because of —",12,3,0.93267095,0.5448926687240601,0:0.0096|1:0.0096|2:0.0096|3:0.9327|4:0.0096|5:0.0096|6:0.0096|7:0.0096
40,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Students on a geology field trip will identify minerals by their streak. Which of these should the students bring on the field trip?,11,0,0.9270699,0.5815048217773438,0:0.9271|1:0.0104|2:0.0104|3:0.0104|4:0.0104|5:0.0104|6:0.0104|7:0.0104
41,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,"Well logs are used by oil companies to correlate geologic formations. Based on the formations in Well A, which geologic formations are missing in Well B?",15,0,0.94530004,0.45959848165512085,0:0.9453|1:0.0078|2:0.0078|3:0.0078|4:0.0078|5:0.0078|6:0.0078|7:0.0078
42,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"A low pressure system has moved away from the equator and is moving directly over water. When the system reaches 60°N latitude, the system will most likely be at a point where —",15,5,0.94528526,0.45970064401626587,0:0.0078|1:0.0078|2:0.0078|3:0.0078|4:0.0078|5:0.9453|6:0.0078|7:0.0078
43,science_earth_sci_2015,science-earth-sci-2015.js,drag-drop,"Starting with the event that scientists theorize happened first and ending with the event that scientists theorize happened last, arrange the events in chronological order.",16,7,0.9485165,0.43719860911369324,0:0.0074|1:0.0074|2:0.0074|3:0.0074|4:0.0074|5:0.0074|6:0.0074|7:0.9485
44,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,Which characteristic do all the planets in our solar system have in common?,5,4,0.8541181,1.008980393409729,0:0.0208|1:0.0208|2:0.0208|3:0.0208|4:0.8541|5:0.0209|6:0.0208|7:0.0208
45,science_earth_sci_2015,science-earth-sci-2015.js,multiple-choice,"A scientist is studying energy transfer that occurs in the oceans, atmosphere, and Earth's interior. Which of these is the scientist most likely studying?",12,4,0.9326675,0.5449154376983643,0:0.0096|1:0.0096|2:0.0096|3:0.0096|4:0.9327|5:0.0096|6:0.0096|7:0.0096
1,science_grade5_2015,science-grade5-2015.js,multiple-choice,A fungus is found growing on dead leaves on the forest floor. The fungus is an example of a--,9,5,0.9124715,0.6738896369934082,0:0.0125|1:0.0125|2:0.0125|3:0.0125|4:0.0125|5:0.9125|6:0.0125|7:0.0125
2,science_grade5_2015,science-grade5-2015.js,multiple-choice,"Based on the table, how much rainfall should a scientist have predicted for May of 2011 in Norfolk?",8,5,0.90271395,0.7334496974945068,0:0.0139|1:0.0139|2:0.0139|3:0.0139|4:0.0139|5:0.9027|6:0.0139|7:0.0139
3,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which of these best explains why the sun is not visible during the night?,5,5,0.8541065,1.009042501449585,0:0.0208|1:0.0208|2:0.0208|3:0.0208|4:0.0208|5:0.8541|6:0.0209|7:0.0208
4,science_grade5_2015,science-grade5-2015.js,multiple-choice,A model of a plate boundary is shown. What most likely happens as the plates slide past each other?,9,4,0.91246516,0.6739289164543152,0:0.0125|1:0.0125|2:0.0125|3:0.0125|4:0.9125|5:0.0125|6:0.0125|7:0.0125
5,science_grade5_2015,science-grade5-2015.js,free-response,What is the mass of the rock shown?,3,4,0.7810786,1.3727831840515137,0:0.0313|1:0.0313|2:0.0313|3:0.0313|4:0.7811|5:0.0313|6:0.0313|7:0.0313
6,science_grade5_2015,science-grade5-2015.js,multiple-choice,"During pollination, pollen is transferred from a stamen to a--",4,4,0.82497376,1.160435438156128,0:0.0250|1:0.0250|2:0.0250|3:0.0250|4:0.8250|5:0.0250|6:0.0250|7:0.0250
7,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which of these is an impact made by humans?,3,5,0.7811088,1.372642993927002,0:0.0313|1:0.0313|2:0.0313|3:0.0313|4:0.0313|5:0.7811|6:0.0313|7:0.0313
8,science_grade5_2015,science-grade5-2015.js,multiple-choice,Lobster pots are used by fishermen to catch lobsters in shallow water. In which area of the ocean would commercial fishermen most likely place their lobster pots?,17,7,0.95136034,0.41713908314704895,0:0.0069|1:0.0070|2:0.0069|3:0.0069|4:0.0069|5:0.0070|6:0.0069|7:0.9514
9,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which unit is best to use to measure the distance a runner covered in 30 seconds?,8,6,0.90275866,0.7331804633140564,0:0.0139|1:0.0139|2:0.0139|3:0.0139|4:0.0139|5:0.0139|6:0.9028|7:0.0139
10,science_grade5_2015,science-grade5-2015.js,multiple-choice,In which direction will the ball most likely go after it hits the wall?,5,2,0.8540636,1.0092723369598389,0:0.0208|1:0.0208|2:0.8541|3:0.0208|4:0.0209|5:0.0209|6:0.0208|7:0.0209
11,science_grade5_2015,science-grade5-2015.js,multiple-choice,What is the difference between 5/12 and 1/4,1,6,0.56248575,2.2169623374938965,0:0.0625|1:0.0625|2:0.0625|3:0.0625|4:0.0625|5:0.0625|6:0.5625|7:0.0625
12,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which cell part is necessary for producing food?,5,4,0.85408014,1.0091832876205444,0:0.0208|1:0.0208|2:0.0208|3:0.0208|4:0.8541|5:0.0208|6:0.0208|7:0.0209
13,science_grade5_2015,science-grade5-2015.js,multiple-choice,One way in which light waves are different from sound waves is that light waves--,9,3,0.9124786,0.6738460063934326,0:0.0125|1:0.0125|2:0.0125|3:0.9125|4:0.0125|5:0.0125|6:0.0125|7:0.0125
14,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which material will correctly complete the chart?,4,0,0.8249246,1.1606833934783936,0:0.8249|1:0.0250|2:0.0250|3:0.0250|4:0.0250|5:0.0250|6:0.0250|7:0.0250
15,science_grade5_2015,science-grade5-2015.js,multiple-choice,A student rubbed a plastic comb with a piece of wool cloth and then placed the comb near a stream of water. The water bent toward the comb as shown because of-,17,1,0.9513733,0.4170474708080292,0:0.0069|1:0.9514|2:0.0069|3:0.0069|4:0.0069|5:0.0069|6:0.0069|7:0.0069
16,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which plant part develops into a fruit?,4,4,0.824832,1.1611497402191162,0:0.0250|1:0.0250|2:0.0251|3:0.0250|4:0.8248|5:0.0250|6:0.0250|7:0.0250
17,science_grade5_2015,science-grade5-2015.js,multiple-choice,A student is investigating the time it takes for different objects to reach the ground after they are dropped. The constant in this investigation is the -,11,1,0.9270363,0.5817226767539978,0:0.0104|1:0.9270|2:0.0104|3:0.0104|4:0.0104|5:0.0104|6:0.0104|7:0.0104
18,science_grade5_2015,science-grade5-2015.js,multiple-select,Identify the quantitative data shown.,4,5,0.82485265,1.161046028137207,0:0.0250|1:0.0251|2:0.0250|3:0.0250|4:0.0250|5:0.8249|6:0.0250|7:0.0250
19,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which of these represents a correct flow of energy based on the food web shown?,8,0,0.90267754,0.733668327331543,0:0.9027|1:0.0139|2:0.0139|3:0.0139|4:0.0139|5:0.0139|6:0.0139|7:0.0139
20,science_grade5_2015,science-grade5-2015.js,multiple-choice,"When stirred together, which two substances form a solution?",6,6,0.87488437,0.8951327800750732,0:0.0179|1:0.0179|2:0.0179|3:0.0179|4:0.0179|5:0.0179|6:0.8749|7:0.0179
21,science_grade5_2015,science-grade5-2015.js,multiple-choice,The plants are most likely responding to which factor in the environment?,5,0,0.85400236,1.009600043296814,0:0.8540|1:0.0208|2:0.0208|3:0.0209|4:0.0209|5:0.0209|6:0.0208|7:0.0209
22,science_grade5_2015,science-grade5-2015.js,multiple-choice,"The greater the frequency of a sound wave, the--",4,3,0.8249263,1.1606745719909668,0:0.0250|1:0.0250|2:0.0251|3:0.8249|4:0.0250|5:0.0250|6:0.0250|7:0.0250
23,science_grade5_2015,science-grade5-2015.js,multiple-choice,"A student made the model showing the particles in a solid. To improve the model, the student should--",9,0,0.912425,0.6741780638694763,0:0.9124|1:0.0125|2:0.0125|3:0.0125|4:0.0125|5:0.0125|6:0.0125|7:0.0125
24,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which substance produced during photosynthesis is represented by the X in the illustration?,5,0,0.85409635,1.0090970993041992,0:0.8541|1:0.0208|2:0.0208|3:0.0208|4:0.0208|5:0.0208|6:0.0208|7:0.0208
25,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which of these animals is classified as a vertebrate?,3,3,0.7812089,1.372178554534912,0:0.0313|1:0.0313|2:0.0313|3:0.7812|4:0.0313|5:0.0313|6:0.0313|7:0.0313
26,science_grade5_2015,science-grade5-2015.js,multiple-choice,"An electromagnet can be made using a battery, insulated wire, and--",6,4,0.8749129,0.894972562789917,0:0.0179|1:0.0179|2:0.0179|3:0.0179|4:0.8749|5:0.0179|6:0.0179|7:0.0179
27,science_grade5_2015,science-grade5-2015.js,multiple-choice,High and low tides on the coast are caused mostly by -,6,7,0.8749543,0.8947402834892273,0:0.0179|1:0.0179|2:0.0179|3:0.0179|4:0.0179|5:0.0179|6:0.0179|7:0.8750
28,science_grade5_2015,science-grade5-2015.js,multiple-choice,The plant shown grows in swamps and produces an odor similar to a skunk. Why should people preserve a plant like the skunk cabbage?,14,2,0.9416435,0.48471349477767944,0:0.0083|1:0.0083|2:0.9416|3:0.0083|4:0.0083|5:0.0083|6:0.0083|7:0.0083
29,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which pair of organisms needs to switch places for the ocean food chain to be correct?,9,6,0.91243094,0.6741410493850708,0:0.0125|1:0.0125|2:0.0125|3:0.0125|4:0.0125|5:0.0125|6:0.9124|7:0.0125
30,science_grade5_2015,science-grade5-2015.js,multiple-choice,Students investigated how different colors of construction paper in a solar oven affect the heating of water. Which graph correctly represents the data for the brown construction paper?,18,5,0.9539142,0.3989100158214569,0:0.0066|1:0.0066|2:0.0066|3:0.0066|4:0.0066|5:0.9539|6:0.0066|7:0.0066
31,science_grade5_2015,science-grade5-2015.js,multiple-choice,A student made a track for a toy sled using 4 different materials. At which section of the track is friction most likely to cause the greatest resistance to the motion of the toy sled?,18,5,0.95392746,0.3988156318664551,0:0.0066|1:0.0066|2:0.0066|3:0.0066|4:0.0066|5:0.9539|6:0.0066|7:0.0066
32,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which pair of colors is in order from the longest wavelength of light in the visible spectrum to the shortest wavelength?,10,6,0.92042947,0.6240466833114624,0:0.0114|1:0.0114|2:0.0114|3:0.0114|4:0.0114|5:0.0114|6:0.9204|7:0.0114
33,science_grade5_2015,science-grade5-2015.js,multiple-choice,"Based on the mineral identification table, which mineral belongs in square X of the flow chart?",9,0,0.9124836,0.6738144755363464,0:0.9125|1:0.0125|2:0.0125|3:0.0125|4:0.0125|5:0.0125|6:0.0125|7:0.0125
34,science_grade5_2015,science-grade5-2015.js,multiple-choice,The conveyor belt moves the groceries by transforming electrical energy into--,7,5,0.8905668,0.8054215908050537,0:0.0156|1:0.0156|2:0.0156|3:0.0156|4:0.0156|5:0.8906|6:0.0156|7:0.0156
35,science_grade5_2015,science-grade5-2015.js,multiple-choice,Students made a classroom barometer that can be used to measure--,6,6,0.8748834,0.8951383233070374,0:0.0179|1:0.0179|2:0.0179|3:0.0179|4:0.0179|5:0.0179|6:0.8749|7:0.0179
36,science_grade5_2015,science-grade5-2015.js,multiple-choice,Which of these is an example of a behavioral adaptation?,3,4,0.7811792,1.3723162412643433,0:0.0313|1:0.0313|2:0.0313|3:0.0313|4:0.7812|5:0.0313|6:0.0313|7:0.0313
37,science_grade5_2015,science-grade5-2015.js,multiple-choice,Coal is important for Virginia because it--,3,7,0.7811148,1.3726149797439575,0:0.0313|1:0.0313|2:0.0313|3:0.0313|4:0.0313|5:0.0313|6:0.0313|7:0.7811
1,science_grade8_2015,science-grade8-2015.js,multiple-choice,"Sea anemones are poisonous. However, the clownfish has developed an outer layer of mucus which provides protection from the stinging cells of the sea anemone. The mucus is best described as--",18,6,0.9539386,0.3987349569797516,0:0.0066|1:0.0066|2:0.0066|3:0.0066|4:0.0066|5:0.0066|6:0.9539|7:0.0066
2,science_grade8_2015,science-grade8-2015.js,multiple-choice,Hurricanes form in tropical waters between 8 and 20 degrees north and south of the equator. Hurricanes rarely form at higher latitudes because the water is too--,14,7,0.9416361,0.4847639799118042,0:0.0083|1:0.0083|2:0.0083|3:0.0083|4:0.0083|5:0.0083|6:0.0083|7:0.9416
3,science_grade8_2015,science-grade8-2015.js,multiple-choice,"On a small island, scientists observed and graphed changes in wolf and moose populations. From 1965 to 1970, which data pattern did scientists observe?",13,1,0.93747866,0.5128931999206543,0:0.0089|1:0.9375|2:0.0089|3:0.0089|4:0.0089|5:0.0089|6:0.0089|7:0.0089
4,science_grade8_2015,science-grade8-2015.js,multiple-choice,A metal spoon was placed in a dish of ice cream and became cool. Which correctly describes the heat transfer process that resulted in the cooling of the spoon?,16,6,0.9485078,0.43725913763046265,0:0.0074|1:0.0074|2:0.0074|3:0.0074|4:0.0074|5:0.0074|6:0.9485|7:0.0074
5,science_grade8_2015,science-grade8-2015.js,multiple-choice,"Students performed several trials using the laboratory setup shown. students were also given this hypothesis: If friction increases, then the rolling distance of a marble will decrease. What should be changed to best test this hypothesis?",22,6,0.96193707,0.34019553661346436,0:0.0054|1:0.0054|2:0.0054|3:0.0054|4:0.0054|5:0.0054|6:0.9619|7:0.0054
6,science_grade8_2015,science-grade8-2015.js,multiple-choice,A student recorded the temperature of an aquarium each hour for 8 hours. Which of these will best display the data the student collected?,11,1,0.9270499,0.5816346406936646,0:0.0104|1:0.9270|2:0.0104|3:0.0104|4:0.0104|5:0.0104|6:0.0104|7:0.0104
7,science_grade8_2015,science-grade8-2015.js,multiple-choice,A cold air mass moves underneath a warm air mass causing the warm air to rise. This event can best be identified as -,15,5,0.9452903,0.459665447473526,0:0.0078|1:0.0078|2:0.0078|3:0.0078|4:0.0078|5:0.9453|6:0.0078|7:0.0078
8,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which body of water is often protected naturally from storms by barrier islands and also contains a mixture of fresh water and salt water?,15,2,0.94528806,0.4596809446811676,0:0.0078|1:0.0078|2:0.9453|3:0.0078|4:0.0078|5:0.0078|6:0.0078|7:0.0078
9,science_grade8_2015,science-grade8-2015.js,multiple-select,Which three drawings best represent objects with kinetic energy?,7,3,0.8905219,0.8056836128234863,0:0.0156|1:0.0156|2:0.0156|3:0.8905|4:0.0156|5:0.0156|6:0.0157|7:0.0156
10,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which of these best completes the Conversion Table?,4,2,0.8247791,1.161417007446289,0:0.0251|1:0.0250|2:0.8248|3:0.0250|4:0.0250|5:0.0250|6:0.0250|7:0.0250
11,science_grade8_2015,science-grade8-2015.js,multiple-choice,"A student measured the power of a motor operating at different temperatures. The student recorded a total of 11 measurements, one at each 2 degree interval between 10°C and 30°C. Which change in the procedure would most improve the validity of conclusions based on this investigation?",22,5,0.9619398,0.34017544984817505,0:0.0054|1:0.0054|2:0.0054|3:0.0054|4:0.0054|5:0.9619|6:0.0054|7:0.0054
12,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which of these has the strongest gravitational field?,3,5,0.7811612,1.3724000453948975,0:0.0313|1:0.0313|2:0.0313|3:0.0313|4:0.0313|5:0.7812|6:0.0313|7:0.0313
13,science_grade8_2015,science-grade8-2015.js,multiple-choice,Students placed steel wool in beakers of four different liquids in order of the most acidic to neutral. The students recorded their observations in the table. Which is the best conclusion based on the table?,19,0,0.9562265,0.3822215795516968,0:0.9562|1:0.0063|2:0.0063|3:0.0063|4:0.0063|5:0.0063|6:0.0063|7:0.0063
14,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which is the result of using a more powerful motor to run an elevator?,6,6,0.8749703,0.8946505784988403,0:0.0179|1:0.0179|2:0.0179|3:0.0179|4:0.0179|5:0.0179|6:0.8750|7:0.0179
15,science_grade8_2015,science-grade8-2015.js,multiple-choice,A major scientific concern over nuclear energy is how to--,5,6,0.85412085,1.0089657306671143,0:0.0208|1:0.0208|2:0.0208|3:0.0208|4:0.0208|5:0.0208|6:0.8541|7:0.0208
16,science_grade8_2015,science-grade8-2015.js,drag-drop,What are the ordered steps for cloud formation?,4,2,0.82498413,1.1603832244873047,0:0.0250|1:0.0250|2:0.8250|3:0.0250|4:0.0250|5:0.0250|6:0.0250|7:0.0250
17,science_grade8_2015,science-grade8-2015.js,multiple-choice,"Why is water known as the ""universal solvent""?",4,4,0.82485396,1.1610393524169922,0:0.0250|1:0.0250|2:0.0250|3:0.0250|4:0.8249|5:0.0250|6:0.0250|7:0.0250
18,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which of these has been improved by genetic engineering?,3,6,0.7812111,1.3721680641174316,0:0.0313|1:0.0313|2:0.0313|3:0.0313|4:0.0313|5:0.0313|6:0.7812|7:0.0313
19,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which action will most reduce the use of nonrenewable energy resources in a school district?,8,1,0.90272456,0.7333852648735046,0:0.0139|1:0.9027|2:0.0139|3:0.0139|4:0.0139|5:0.0139|6:0.0139|7:0.0139
20,science_grade8_2015,science-grade8-2015.js,multiple-choice,Sound waves are unable to travel through--,4,3,0.42517805,1.8476579189300537,0:0.0250|1:0.0250|2:0.0250|3:0.4252|4:0.0250|5:0.4248|6:0.0250|7:0.0250
21,science_grade8_2015,science-grade8-2015.js,multiple-choice,"The speed of light is about 300,000,000 m/s. Which is the correct expression for the speed of light in scientific notation?",8,3,0.90275,0.7332327961921692,0:0.0139|1:0.0139|2:0.0139|3:0.9028|4:0.0139|5:0.0139|6:0.0139|7:0.0139
22,science_grade8_2015,science-grade8-2015.js,multiple-choice,"Which of these properties of an unknown liquid can be found using a beaker, a hot plate, and a temperature probe?",10,5,0.9203874,0.6243136525154114,0:0.0114|1:0.0114|2:0.0114|3:0.0114|4:0.0114|5:0.9204|6:0.0114|7:0.0114
23,science_grade8_2015,science-grade8-2015.js,drag-drop,Place the terms in the order of the simplest level of organization to the most complex.,7,6,0.8905853,0.8053139448165894,0:0.0156|1:0.0156|2:0.0156|3:0.0156|4:0.0156|5:0.0156|6:0.8906|7:0.0156
